Date,Fiscal Quarter,IQ_NI_CF,IQ_TOTAL_REV,IQ_AR,IQ_GP ,IQ_TOTAL_CA,IQ_TOTAL_ASSETS,IQ_AP,IQ_LT_DEBT,IQ_ST_DEBT,IQ_ST_DEBT_REPAID,IQ_LT_DEBT_REPAID,IQ_TOTAL_CL,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_NET_CHANGE,IQ_PERIODDATE_BS,IQ_FULL_TIME,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,IQ_CASH_OPER,IQ_TOTAL_DIV_PAID_CF,IQ_CASH_FINAN,IQ_CAPITAL_LEASES,IQ_INVEST_SECURITY_CF,IQ_NI,CQID 
2011-03-31,FQ12011,1209.0,6111.6,1160.3,2340.6,3824.2,32080.2,700.9,10530.7,597.3,0.0,0.0,4254.1,17626.6,12047.1,-447.1,40633,0,14453.6,1939.9,1553.1,-635.1,-1512.3,0.0,0.0,1209.0,IQ139488
2011-06-30,FQ22011,1410.2,6905.4,1249.1,2725.6,4025.4,32833.0,709.9,11063.8,896.8,0.0,0.0,3948.8,17880.2,12283.2,130.1,40724,0,14952.8,2070.0,1642.8,-632.0,-1125.4,0.0,0.0,1410.2,IQ139488
2011-09-30,FQ32011,1507.3,7166.3,1203.9,2906.8,4421.9,32277.5,750.1,10998.6,816.1,0.0,0.0,5078.2,18939.3,12540.1,318.8,40816,0,13338.2,2388.8,2169.6,-627.2,-978.3,0.0,0.0,1507.3,IQ139488
2011-12-31,FQ42011,1376.6,6822.7,1334.7,2713.6,4403.0,32989.9,961.3,12147.8,0.0,0.0,0.0,3509.2,18599.7,12514.4,-53.1,40908,420000,14390.2,2335.7,1784.6,-715.4,-917.0,0.0,0.0,1376.6,IQ139488
2012-03-31,FQ12012,1266.7,6546.6,1234.4,2517.5,4254.8,33334.2,708.3,12055.7,0.0,0.0,0.0,3646.4,18673.7,12779.9,-46.6,40999,0,14660.5,2289.1,1633.5,-712.3,-1131.4,0.0,0.0,1266.7,IQ139488
2012-06-30,FQ22012,1347.0,6915.9,1290.6,2715.9,4500.1,33332.4,823.4,12720.4,0.0,0.0,0.0,3622.3,19297.3,13573.3,195.5,41090,0,14035.1,2484.6,1483.1,-709.3,-493.7,0.0,0.0,1347.0,IQ139488
2012-09-30,FQ32012,1455.0,7152.4,1277.3,2854.6,4207.9,33824.5,833.6,12752.0,0.0,0.0,-379.3,4151.3,19940.4,13264.1,-306.1,41182,0,13884.1,2178.5,1999.4,-703.8,-1618.1,0.0,0.0,1455.0,IQ139488
2012-12-31,FQ42012,1396.1,6952.1,1375.3,2728.3,4922.1,35386.5,1141.9,13632.5,0.0,0.0,0.0,3403.1,20092.9,13632.5,157.6,41274,440000,15293.6,2336.1,1850.1,-771.2,-606.6,0.0,0.0,1396.1,IQ139488
2013-03-31,FQ12013,1270.2,6605.3,1230.0,2484.1,4191.2,34123.8,831.6,12797.9,0.0,0.0,-622.4,3017.1,18895.6,12797.9,-466.8,41364,0,15228.2,1869.3,1686.9,-772.2,-1568.9,0.0,0.0,1270.2,IQ139488
2013-06-30,FQ22013,1396.5,7083.8,1301.9,2765.2,4632.1,34453.4,805.2,13369.8,0.0,0.0,0.0,2805.0,19282.7,13369.8,409.1,41455,0,15170.7,2278.4,1509.8,-771.1,-525.0,0.0,0.0,1396.5,IQ139488
2013-09-30,FQ32013,1522.2,7323.4,1285.3,2910.6,4734.1,35551.3,858.3,13487.8,0.0,0.0,-67.8,3822.3,20386.4,13487.8,265.9,41547,0,15164.9,2544.3,2050.5,-767.5,-1301.6,0.0,0.0,1522.2,IQ139488
2013-12-31,FQ42013,1397.0,7093.2,1319.8,2742.8,5050.1,36626.3,1086.0,14141.8,0.0,0.0,0.0,3170.0,20616.6,14141.8,254.4,41639,440000,16009.7,2798.7,1873.5,-803.8,-647.5,0.0,0.0,1397.0,IQ139488
2014-03-31,FQ12014,1204.8,6700.3,1229.7,2516.1,4836.3,36369.1,828.1,13825.4,0.0,0.0,-235.1,3101.2,20221.4,13926.8,-54.9,41729,0,16147.7,2743.8,1907.3,-801.7,-1355.1,0.0,0.0,1204.8,IQ139488
2014-06-30,FQ22014,1387.1,7181.7,1294.5,2784.3,5913.7,37780.6,965.1,14891.4,0.0,-68.3,-1.0,3391.7,21625.7,15430.6,926.8,41820,0,16154.9,3670.6,1487.0,-800.6,51.0,0.0,0.0,1387.1,IQ139488
2014-09-30,FQ32014,1068.4,6987.1,1226.7,2681.2,5210.4,36020.8,847.3,14516.9,0.0,0.0,-6.0,4179.6,22394.9,15130.2,-844.8,41912,0,13625.9,2825.8,1832.9,-793.0,-1542.4,0.0,0.0,1068.4,IQ139488
2014-12-31,FQ42014,1097.5,6572.2,1214.4,2474.1,4185.5,34227.4,860.1,14943.2,0.0,0.0,0.0,2747.9,21374.0,14943.2,-747.9,42004,420000,12853.4,2077.9,1503.1,-820.8,-1771.8,0.0,0.0,1097.5,IQ139488
2015-03-31,FQ12015,811.5,5958.9,1091.8,2201.0,3592.8,32155.6,702.0,14291.8,0.0,0.0,-545.3,2751.9,20752.3,14291.8,-443.1,42094,0,11403.3,1634.8,1699.5,-816.3,-1593.3,0.0,0.0,811.5,IQ139488
2015-06-30,FQ22015,1202.4,6497.7,1178.6,2490.4,5972.2,34947.9,840.1,17901.6,0.0,-293.8,-501.4,2760.8,24387.0,17901.6,2363.7,42185,0,10560.9,3998.5,1513.5,-811.0,1087.6,0.0,0.0,1202.4,IQ139488
2015-09-30,FQ32015,1309.2,6615.1,1136.2,2591.3,4492.6,32959.5,802.6,17990.5,0.0,0.0,-6.2,2956.5,24649.7,17990.5,-1546.0,42277,0,8309.8,2452.5,1947.4,-789.1,-2978.6,0.0,0.0,1309.2,IQ139488
2015-12-31,FQ42015,1206.2,6341.3,1298.7,2506.5,9643.0,37938.7,874.7,24125.5,0.0,0.0,0.0,2950.4,30850.8,24125.5,5233.0,42369,420000,7087.9,7685.5,1378.7,-813.9,4219.6,0.0,0.0,1206.2,IQ139488
2016-03-31,FQ12016,1124.8,5903.9,1162.1,2313.5,5051.6,33795.4,654.5,23352.6,0.0,-809.6,-213.5,2858.7,29932.4,23352.6,-4375.4,42460,0,3863.0,3310.1,1745.2,-780.8,-5978.7,0.0,0.0,1124.8,IQ139488
2016-06-30,FQ22016,1092.9,6265.0,1267.1,2586.0,5046.6,33146.5,574.6,26010.0,0.0,0.0,-600.4,2667.2,32506.5,26010.0,-182.1,42551,0,640.0,3128.0,1248.4,-759.3,-1136.8,0.0,0.0,1092.9,IQ139488
2016-09-30,FQ32016,1275.4,6424.1,1349.8,2747.0,4302.1,32486.9,852.2,26007.0,0.0,-80.0,-5.7,4476.7,34111.0,26007.0,-861.3,42643,0,-1624.1,2266.7,2251.1,-745.1,-2775.7,0.0,0.0,1275.4,IQ139488
2016-12-31,FQ42016,1193.4,6028.9,1474.1,2558.2,4848.6,31023.9,756.0,25880.1,0.0,0.0,0.0,3468.3,33228.2,25957.3,-1043.3,42735,375000,-2204.3,1223.4,814.9,-773.0,-1371.2,0.0,0.0,1193.4,IQ139488
2017-03-31,FQ12017,1214.8,5675.9,1336.7,2429.4,5907.2,32120.3,678.4,26984.2,0.0,-769.2,-402.1,3220.7,34151.1,27207.1,1188.8,42825,0,-2030.8,2412.2,1544.0,-770.6,-587.2,0.0,0.0,1214.8,IQ139488
2017-06-30,FQ22017,1395.1,6049.7,1457.3,2708.4,5892.5,32785.2,536.0,28150.9,0.0,-9.3,-1.4,2743.3,34785.8,28360.8,-19.8,42916,0,-2000.6,2392.4,1213.4,-761.5,-1166.5,0.0,0.0,1395.1,IQ139488
2017-09-30,FQ32017,1883.7,5754.6,1569.0,2817.5,4790.3,32559.6,685.2,28402.6,0.0,-55.8,-3.6,3740.2,36037.2,28618.4,278.8,43008,0,-3477.6,2671.2,1684.5,-755.3,-2810.0,0.0,0.0,1883.7,IQ139488
2017-12-31,FQ42017,698.7,5340.2,1976.2,2665.5,5327.2,33803.7,924.8,29542.3,0.0,0.0,0.0,2890.6,37071.7,29542.6,-207.4,43100,235000,-3268.0,2463.8,1109.3,-801.8,-747.1,0.0,0.0,698.7,IQ139488
2018-03-31,FQ12018,1375.4,5138.9,1951.6,2527.7,4909.3,33722.9,779.9,30887.0,0.0,0.0,-1001.6,2821.4,38441.7,30888.0,4.2,43190,0,-4718.8,2468.0,1645.2,-797.5,-1306.2,0.0,0.0,1375.4,IQ139488
2018-06-30,FQ22018,1496.3,5353.9,2217.2,2739.5,4355.6,32708.4,917.9,30709.3,0.0,0.0,-1.2,2970.3,38559.4,31002.3,-844.5,43281,0,-5851.0,1623.5,1338.8,-786.1,-1564.2,0.0,0.0,1496.3,IQ139488
2018-09-30,FQ32018,1637.3,5369.4,2266.8,2822.1,5553.1,34053.7,932.8,31922.9,0.0,-801.4,-1.9,3626.7,40846.3,31923.5,951.0,43373,0,-6792.6,2574.5,2471.1,-779.8,-768.0,0.0,0.0,1637.3,IQ139488
2018-12-31,FQ42018,1415.3,5163.0,2441.5,2696.7,4053.2,32811.2,1207.9,31087.1,0.0,0.0,0.0,2973.5,39069.6,31087.2,-1708.5,43465,210000,-6258.4,866.0,1511.6,-892.5,-2311.2,0.0,0.0,1415.3,IQ139488
2019-03-31,FQ12019,1328.4,5024.1,1992.7,2551.5,4964.4,46466.6,823.6,32896.7,0.0,-94.0,-415.0,3379.6,53017.5,45294.1,1423.1,43555,0,-6550.9,2289.1,2020.6,-886.8,220.7,11629.5,0.0,1328.4,IQ139488
2019-06-30,FQ22019,1516.9,5409.8,2055.0,2842.6,3915.4,46199.8,796.8,32654.3,0.0,0.0,-981.2,3240.0,53008.6,45293.1,-1154.6,43646,0,-6808.8,1134.5,1925.5,-883.0,-2196.1,11895.4,0.0,1516.9,IQ139488
2019-09-30,FQ32019,1607.9,5502.3,2005.3,2917.6,3604.9,45805.0,849.5,32850.1,0.0,-600.7,-667.9,4275.6,54404.2,45435.2,42.8,43738,0,-8599.2,1177.3,2286.7,-876.9,-1577.6,11881.8,0.0,1607.9,IQ139488
2019-12-31,FQ42019,1572.2,5428.2,2224.2,2867.7,3557.9,47510.8,988.2,34118.1,0.0,0.0,0.0,3621.0,55721.1,47556.0,-278.8,43830,205000,-8210.3,898.5,1889.3,-935.2,-1441.8,12757.8,0.0,1572.2,IQ139488
2020-03-31,FQ12020,1106.9,4714.4,1695.3,2341.9,7556.9,50568.0,671.9,38046.6,1000.0,0.0,-262.7,3987.8,59861.4,52311.5,4481.3,43921,0,-9293.4,5379.8,1546.0,-930.7,3533.0,12470.3,0.0,1106.9,IQ139488
2020-06-30,FQ22020,483.8,3761.5,2852.6,1725.3,6609.4,49938.9,538.4,34675.6,1000.0,-4.1,-699.9,7246.1,59402.0,51922.3,-2124.1,44012,0,-9463.1,3255.7,-213.1,-929.7,-1577.9,12478.9,0.0,483.8,IQ139488
2020-09-30,FQ32020,1762.6,5418.1,2391.8,2904.7,6736.1,50699.3,689.0,35143.4,0.0,-993.4,-451.5,6280.2,59171.4,51286.4,428.1,44104,0,-8472.1,3683.8,2939.5,-930.9,-2268.5,12736.0,0.0,1762.6,IQ139488
2020-12-31,FQ42020,1377.2,5313.8,2110.3,2780.2,6243.2,52626.8,741.3,35196.8,0.0,0.0,0.0,6181.2,60451.7,51463.2,-234.7,44196,200000,-7824.9,3449.1,1992.8,-961.6,-1935.6,13321.3,0.0,1377.2,IQ139488
2011-01-02,FQ42010,0.0,15644.0,9774.0,10604.0,47307.0,102908.0,5623.0,9658.0,7604.0,0.0,0.0,23072.0,46329.0,17275.0,0.0,40545,114000,56579.0,19355.0,0.0,0.0,0.0,0.0,0.0,1942.0,IQ139677
2011-04-03,FQ12011,3476.0,16173.0,10861.0,11395.0,49221.0,108150.0,5701.0,9659.0,8575.0,-2744.0,-3.0,24011.0,48287.0,18234.0,3001.0,40636,0,59863.0,22356.0,2316.0,-1480.0,-825.0,0.0,3861.0,3476.0,IQ139677
2011-07-03,FQ22011,2776.0,16597.0,10982.0,11525.0,52673.0,112114.0,5689.0,14084.0,5046.0,0.0,0.0,20985.0,49982.0,19130.0,-7382.0,40727,0,62132.0,14974.0,3909.0,-1563.0,-639.0,0.0,-10099.0,2776.0,IQ139677
2011-10-02,FQ32011,3202.0,16005.0,10552.0,10933.0,53443.0,111821.0,5730.0,13031.0,5326.0,0.0,0.0,21686.0,50294.0,18357.0,643.0,40818,0,61527.0,15617.0,4622.0,-1558.0,-2232.0,0.0,-768.0,3202.0,IQ139677
2012-01-01,FQ42011,218.0,16255.0,10581.0,10917.0,54316.0,113644.0,5725.0,13563.0,6042.0,0.0,0.0,22811.0,56564.0,20221.0,8925.0,40909,117900,57080.0,24542.0,3451.0,-1555.0,-756.0,0.0,7520.0,218.0,IQ139677
2012-04-01,FQ12012,3910.0,16139.0,10982.0,11224.0,57007.0,116194.0,5085.0,13546.0,6439.0,-1790.0,-30.0,21198.0,54828.0,19986.0,5725.0,41000,0,61366.0,30267.0,2795.0,-1565.0,-1183.0,0.0,4202.0,3910.0,IQ139677
2012-07-01,FQ22012,1408.0,16475.0,10992.0,11332.0,41615.0,115750.0,5145.0,12224.0,6040.0,0.0,0.0,23848.0,55316.0,18264.0,-16225.0,41091,0,60434.0,14042.0,4245.0,-1676.0,-16255.0,0.0,470.0,1408.0,IQ139677
2012-09-30,FQ32012,2968.0,17052.0,11175.0,11655.0,44791.0,118951.0,5344.0,12004.0,5423.0,0.0,0.0,23935.0,55190.0,17434.0,1444.0,41182,0,63761.0,15486.0,4980.0,-1683.0,-1653.0,0.0,-1375.0,2968.0,IQ139677
2012-12-30,FQ42012,2567.0,17558.0,11309.0,11755.0,46116.0,121347.0,5831.0,11493.0,3164.0,0.0,0.0,24262.0,56521.0,16175.0,-575.0,41273,127600,64826.0,14911.0,3376.0,-1690.0,-1471.0,0.0,-1934.0,2567.0,IQ139677
2013-03-31,FQ12013,3497.0,17505.0,11515.0,12051.0,47228.0,121536.0,5372.0,11393.0,4529.0,-704.0,-1.0,22524.0,54681.0,15924.0,-56.0,41364,0,66855.0,14855.0,2277.0,-1706.0,-777.0,0.0,-751.0,3497.0,IQ139677
2013-06-30,FQ22013,3833.0,17877.0,11614.0,12388.0,51273.0,124325.0,5687.0,9668.0,5339.0,0.0,0.0,23767.0,54660.0,15010.0,2452.0,41455,0,69665.0,17307.0,5051.0,-1856.0,-1977.0,0.0,179.0,3833.0,IQ139677
2013-09-29,FQ32013,2982.0,17575.0,12027.0,12231.0,52176.0,126933.0,6055.0,9753.0,5359.0,0.0,0.0,25835.0,57129.0,15117.0,-103.0,41546,0,69804.0,17204.0,5947.0,-1862.0,-4519.0,0.0,-120.0,2982.0,IQ139677
2013-12-29,FQ42013,3519.0,18155.0,11713.0,12400.0,56407.0,132683.0,6266.0,13347.0,3083.0,0.0,0.0,25675.0,58630.0,18206.0,3723.0,41637,128100,74053.0,20927.0,4139.0,-1862.0,1182.0,0.0,-173.0,3519.0,IQ139677
2014-03-30,FQ12014,4727.0,18115.0,12116.0,12660.0,57369.0,133330.0,6113.0,13355.0,3949.0,-1275.0,-21.0,23840.0,56748.0,17304.0,-1205.0,41728,0,76582.0,19722.0,3923.0,-1867.0,-3057.0,0.0,-1350.0,4727.0,IQ139677
2014-06-29,FQ22014,4326.0,19495.0,12257.0,13456.0,60119.0,135200.0,6193.0,13311.0,3819.0,0.0,0.0,24359.0,57152.0,17132.0,-5486.0,41819,0,78048.0,14236.0,5529.0,-1978.0,-2868.0,0.0,-7780.0,4326.0,IQ139677
2014-09-28,FQ32014,4749.0,18467.0,11615.0,13068.0,59973.0,132097.0,6603.0,13156.0,2115.0,0.0,0.0,22982.0,55506.0,15271.0,-418.0,41910,0,76591.0,13818.0,4654.0,-1967.0,-5716.0,0.0,-2078.0,4749.0,IQ139677
2014-12-28,FQ42014,2521.0,18254.0,10985.0,12401.0,55744.0,130358.0,7633.0,15130.0,3631.0,0.0,0.0,25031.0,60606.0,18768.0,705.0,42001,126500,69752.0,14523.0,4365.0,-1956.0,-619.0,0.0,414.0,2521.0,IQ139677
2015-03-29,FQ12015,4320.0,17374.0,11533.0,12092.0,58192.0,128590.0,5588.0,15140.0,4045.0,-193.0,-16.0,23836.0,60712.0,19387.0,-2535.0,42092,0,67878.0,11988.0,2872.0,-1946.0,-3227.0,0.0,-1112.0,4320.0,IQ139677
2015-06-28,FQ22015,4516.0,17787.0,11968.0,12430.0,61001.0,132036.0,5518.0,14226.0,5222.0,0.0,0.0,24512.0,60905.0,19449.0,-1349.0,42183,0,71131.0,10639.0,5472.0,-2079.0,-2775.0,0.0,-3872.0,4516.0,IQ139677
2015-09-27,FQ32015,3358.0,17102.0,11366.0,11878.0,63494.0,133266.0,5417.0,14258.0,5677.0,0.0,0.0,25260.0,61712.0,19935.0,3000.0,42274,0,71554.0,13639.0,6140.0,-2076.0,-1840.0,0.0,-615.0,3358.0,IQ139677
2016-01-03,FQ42015,3215.0,17811.0,10734.0,12219.0,60210.0,133411.0,6668.0,13096.0,4900.0,0.0,0.0,27747.0,62261.0,20100.0,93.0,42372,127100,71150.0,13732.0,5085.0,-2072.0,-3294.0,0.0,-1080.0,3215.0,IQ139677
2016-04-03,FQ12016,4457.0,17482.0,11406.0,12153.0,62738.0,136231.0,5965.0,20443.0,3116.0,-4172.0,-14.0,22134.0,63584.0,23559.0,129.0,42463,0,72647.0,13861.0,2189.0,-2069.0,-604.0,0.0,-917.0,4457.0,IQ139677
2016-07-03,FQ22016,3997.0,18482.0,12062.0,13146.0,66291.0,139814.0,6061.0,24849.0,1708.0,0.0,0.0,21536.0,67341.0,26557.0,4779.0,42554,0,72473.0,18640.0,4564.0,-2197.0,-1038.0,0.0,2181.0,3997.0,IQ139677
