year,ID,lead_rating,rating,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV
2014,BAC,0.0,0.0,-853.5,-1649.5,0.0,-853.5,5372.5,23385.25,832.75,-33074.75,20810.25,4539.75,29859.75
2013,NWL,0.0,0.0,6.774999999999864,45.400000000000006,-121.05000000000018,-2.7999999999999545,-160.55000000000018,55.250000000000114,-236.72500000000036,-264.5999999999999,-134.25,76.17500000000018,-60.69999999999999
2014,NWL,0.0,0.0,30.0,-24.200000000000003,-164.4749999999999,19.674999999999955,75.69999999999982,6.674999999999841,134.75,241.625,183.125,-59.05000000000018,-35.125
2012,NEM,0.0,0.0,-122.5,457.5,177.0,-192.5,1513.0,81.75,1655.75,1752.75,320.0,-142.75,-666.0
2013,NEM,0.0,0.0,-363.5,-1085.75,-184.75,-532.0,-2365.25,-44.0,-689.25,434.75,-225.25,-1676.0,-490.75
2014,NEM,1.0,1.0,-280.5,760.5,-179.25,-38.25,-1880.5,-105.0,-217.0,131.5,36.75,-1663.5,413.25
2013,NKE,0.0,0.0,495.5,-33.75,39.5,221.5,954.5,61.5,577.0,172.5,399.25,377.5,618.75
2014,NKE,-1.0,-1.0,621.5,151.25,59.0,353.0,2111.5,149.0,1418.0,791.0,-598.25,693.5,-311.0
2012,NSC,0.0,0.0,-33.0,-41.75,88.25,-8.75,1423.25,55.75,1991.75,1299.5,328.0,-568.5,274.75
2013,NSC,0.0,0.0,51.25,40.25,2.0,33.25,1576.0,-22.75,885.75,544.5,75.0,690.25,288.75
2014,NSC,0.0,0.0,94.75,22.5,13.0,88.25,1773.5,39.75,89.5,324.5,-231.5,1684.0,477.0
2013,ES,-2.0,-2.0,117.02500000000009,40.72499999999994,135.6750000000004,109.42500000000041,686.4749999999995,-18.02500000000009,203.07499999999982,119.79999999999973,-6.599999999999994,483.4000000000001,263.1250000000002
2014,ES,-1.0,-1.0,196.77499999999964,46.07499999999999,43.999999999999545,163.39999999999986,614.6250000000018,88.72500000000002,20.850000000000364,-8.924999999999727,-61.35000000000002,593.7750000000005,229.47499999999968
2012,NTRS,1.0,1.0,39.07500000000016,20.92500000000001,0.0,39.07500000000016,-2310.725000000006,-124.875,-2672.9749999999913,-2836.5999999999995,-4719.124999999999,362.2500000000009,-542.0999999999999
2013,NTRS,1.0,1.0,49.549999999999955,11.0,0.0,49.549999999999955,3038.274999999994,1337.1250000000146,2690.0,1053.125000000001,1865.2999999999997,348.27500000000055,-1000.2250000000004
2014,NTRS,0.0,0.0,63.97499999999991,20.125,0.0,63.97499999999991,10346.100000000006,10748.224999999991,9866.949999999997,-1144.5750000000007,671.3500000000001,479.14999999999964,-400.2999999999997
2012,NOC,0.0,0.0,-298.5,-35.0,-287.0,-11.5,-148.5,-105.5,1200.5,-37.25,449.5,-1349.0,110.0
2013,NOC,0.0,0.0,-139.25,-6.5,-79.75,-50.25,1281.0,-33.25,1959.5,1500.5,211.75,-678.5,1241.0
2014,NOC,0.0,0.0,-170.5,29.25,172.75,55.5,-1176.75,8.75,-917.25,495.5,-596.5,-259.5,-888.75
2012,NUE,0.0,0.0,-148.57274999999936,-68.39225000000002,31.729749999999967,-81.9205,68.68175000000156,4.937499999999773,-134.43474999999944,-119.31550000000061,-162.96374999999998,203.11649999999918,98.32300000000009
2013,NUE,0.0,0.0,-94.30674999999974,-4.1484999999999985,17.46699999999987,-35.778250000000014,-157.4042500000014,-10.91399999999976,-162.35800000000017,-221.3422499999997,335.73024999999996,4.953749999999673,-74.63349999999991
2014,NUE,0.0,0.0,513.2737499999994,56.48025,249.07199999999966,126.20024999999998,859.4249999999993,3.1947499999998854,721.8387499999999,510.56024999999954,-138.77274999999997,137.5862500000003,-49.784000000000106
2013,OXY,0.0,0.0,-1000.5,326.25,150.5,-663.75,4096.5,41.75,1518.75,253.0,-521.75,2577.75,-287.25
2014,OXY,0.0,0.0,-214.5,-1321.75,-329.5,-535.25,-1197.25,226.5,-471.0,-191.0,182.75,-726.25,-241.0
2013,FE,0.0,0.0,401.75,-117.75,294.0,109.5,3113.75,118.25,2826.25,787.25,357.0,287.5,1202.75
2014,FE,0.0,0.0,320.0,190.75,262.0,270.75,1403.5,159.75,999.75,1405.75,-975.75,403.75,358.0
2012,OKE,0.0,0.0,-543.3087499999997,0.0062500000000085265,-150.90999999999985,-7.379500000000007,1586.29025,-100.01299999999992,1122.0557499999995,1049.0349999999999,320.89449999999994,464.2345000000005,224.13399999999996
2013,OKE,0.0,0.0,-190.17000000000007,-23.521500000000003,103.53949999999986,-175.29375,1837.8669999999984,141.53324999999973,1607.6512500000008,1174.6845000000003,-106.51274999999995,230.2157499999994,-338.9595
2014,OKE,0.0,0.0,80.80299999999988,11.893500000000003,-249.89650000000006,114.21925000000005,-2257.168999999998,-133.86424999999986,-1450.1692500000008,-258.5819999999994,97.88499999999996,-806.9997499999995,-52.42874999999995
2012,PNC,1.0,1.0,296.75,-10.75,0.0,296.75,34549.5,23219.0,29814.75,7561.0,2561.25,4734.75,14.25
2013,PNC,1.0,1.0,212.75,297.0,0.0,212.75,8162.0,7112.25,5947.25,-1314.75,159.0,2214.75,-703.5
2014,PNC,0.0,0.0,-66.75,-4.25,0.0,-66.75,23991.75,10642.5,21015.75,10435.5,1862.5,2976.0,-507.5
2012,PPG,0.0,0.0,-343.25,-38.5,58.25,-47.5,460.0,-15.0,457.5,22.75,320.25,2.5,39.25
2013,PPG,0.0,0.0,188.25,572.5,-171.5,84.75,702.0,201.75,-642.0,-424.5,-407.0,1344.0,312.25
2014,PPG,0.0,0.0,273.75,-282.25,-21.0,153.75,1274.0,342.5,559.25,139.0,252.5,714.75,439.25
2012,PCAR,1.0,1.0,173.82499999999982,17.32499999999999,100.25,32.674999999999955,2190.2999999999993,155.25000000000045,2035.550000000001,1493.9500000000007,-184.15000000000003,154.75000000000182,-216.2249999999999
2013,PCAR,0.0,0.0,18.324999999999818,14.925000000000011,-9.100000000000023,9.300000000000068,1337.5750000000007,-130.05000000000018,828.9499999999989,572.2749999999996,16.075000000000003,508.6249999999991,-137.92499999999995
2014,PCAR,0.0,0.0,468.3000000000002,46.875,140.6500000000001,73.29999999999995,1019.1749999999993,66.72499999999991,328.1749999999993,111.92500000000109,-198.57500000000005,691.0,-27.524999999999864
2012,SRE,0.0,0.0,-97.25,-118.0,-29.75,-30.0,2934.75,121.5,2358.5,1659.5,205.25,576.25,-222.5
2013,SRE,0.0,0.0,227.5,35.5,112.25,90.5,2075.5,7.5,972.25,591.5,-254.25,1103.25,690.0
2014,SRE,0.0,0.0,119.5,40.0,48.25,-15.5,1496.5,166.25,1090.0,1017.5,129.0,406.5,-380.0
2013,PH,0.0,0.0,-32.55949999999939,-50.84899999999999,29.068999999999733,-65.72275000000013,1275.0072499999987,5.1729999999997744,1081.6815000000006,661.3795,349.9235,193.32574999999997,467.09575000000007
2014,PH,0.0,0.0,50.066749999999956,23.155250000000024,19.071750000000065,38.48400000000004,1055.1027500000018,25.884250000000065,87.55125000000044,207.37050000000045,-383.57225,967.5515000000005,850.548
2012,PPL,1.0,1.0,437.886,14.8585,135.55050000000003,40.43625,3800.2257499999996,137.54475000000002,1361.7050000000004,695.068,37.068999999999996,2438.5207499999997,-48.441250000000004
2013,PPL,1.0,1.0,394.75,31.475,125.08949999999999,70.0,1739.8467500000006,159.966,314.6552499999998,5.608249999999771,4.75,1425.1915,16.27025
2014,PPL,0.0,0.0,265.75,8.0,-32.375,16.25,1496.5,51.52499999999998,428.9499999999998,170.17500000000018,201.5,1067.5500000000002,174.825
2012,PEP,1.0,1.0,-253.0,-66.25,-123.5,-189.0,-397.25,305.75,956.25,1050.0,457.25,-1353.5,1307.25
2013,PEP,0.0,0.0,230.75,140.5,100.25,242.75,2716.0,481.75,1594.0,1438.5,-120.75,1122.0,3533.25
2014,PEP,0.0,0.0,67.0,-56.75,113.0,156.75,650.25,724.0,1848.25,2115.25,-1118.75,-1198.0,-556.25
2012,PFE,0.0,0.0,-2650.5,2074.75,-2229.75,-1717.0,-9515.75,-686.75,-3211.75,-2266.5,143.25,-6304.0,2459.5
2013,PFE,0.0,0.0,-768.25,1858.25,-1319.0,-697.5,-5642.75,-341.5,-2979.5,-795.0,256.0,-2663.25,-2936.75
2014,PFE,0.0,0.0,-494.75,-3945.0,-1710.75,-440.5,-7751.75,235.25,-4795.0,-498.25,1757.25,-2956.75,810.75
2012,EXC,0.0,0.0,1106.25,-333.75,1365.25,-101.75,24865.75,1069.75,17000.5,5608.75,-59.75,7865.25,530.0
2013,EXC,0.0,0.0,349.75,139.75,-150.5,215.0,1068.0,17.75,1152.0,749.0,64.75,-84.0,-60.0
2014,EXC,0.0,0.0,635.25,-24.0,312.5,-107.5,4639.0,283.5,2571.75,1467.0,309.25,2067.25,475.25
2013,PVH,0.0,0.0,38.09374999999977,39.53574999999999,-8.581500000000005,46.428499999999985,219.15399999999954,6.798750000000041,-40.13749999999982,-76.78199999999993,207.11900000000003,259.29150000000027,173.40249999999997
2014,PVH,0.0,0.0,535.8502500000004,-72.585,286.50349999999986,251.2924999999999,4529.9267500000005,170.93999999999994,3293.6617499999993,2237.809,242.49624999999997,1236.2649999999994,210.37425000000007
2013,PG,0.0,0.0,-5042.0,-329.75,399.0,-2414.25,4102.0,556.25,1988.25,-264.25,1503.5,2113.75,1836.25
2014,PG,0.0,0.0,4249.5,551.5,-287.0,1990.25,4332.5,-59.0,1823.0,3275.25,-720.75,2509.5,1505.75
2012,PEG,0.0,0.0,-324.5,-57.0,-190.25,-110.0,1171.0,-42.25,581.5,-420.0,279.25,589.5,-70.0
2013,PEG,0.0,0.0,46.75,-8.0,220.0,27.25,1582.0,31.5,1049.25,257.75,93.5,532.75,-332.5
2014,PEG,-1.0,-1.0,229.5,68.75,160.25,82.5,1889.25,34.75,1158.75,450.25,-29.0,730.5,201.25
2012,PHM,1.0,1.0,170.82699999999977,104.13325,19.128,62.50650000000002,-342.31275000000005,-17.60575,-393.20975,-283.0460000000003,-31.046999999999997,50.896999999999935,224.2170000000001
2013,PHM,0.0,0.0,214.89924999999994,603.49275,-24.277249999999995,101.92250000000001,733.5050000000001,7.634500000000003,-648.7025000000003,-738.4434999999999,-52.858249999999984,1382.2075000000004,61.322749999999814
2014,PHM,-1.0,-1.0,35.69225000000006,-536.4445,-2.275000000000002,52.60775000000001,845.3812499999995,58.629999999999995,-422.8944999999999,-367.04150000000004,32.62449999999998,1268.2757499999998,-195.53499999999985
2013,RJF,0.0,0.0,175.01424999999995,17.821249999999992,164.7702500000005,163.9475,2728.4167500000003,957.9082499999986,2239.8845,19.246250000000146,-315.96074999999996,488.5322499999993,260.5374999999999
2014,RJF,0.0,0.0,90.20625000000018,28.273499999999984,-152.63099999999986,87.64374999999973,194.4772499999999,-1494.7932499999988,-176.8822499999951,210.52350000000024,152.13225,371.3595000000005,236.1577500000003
2013,ROST,-1.0,-1.0,278.1935000000003,32.39824999999999,6.903750000000002,187.17650000000003,423.93124999999964,109.2327499999999,182.15925000000016,0.0,-6.1419999999999675,241.77199999999948,86.56650000000002
2014,ROST,-1.0,-1.0,127.32200000000012,12.635249999999985,7.861000000000004,47.02299999999991,314.6547500000006,18.95175000000006,60.836250000000064,0.0,-31.198500000000024,253.8185000000003,-168.14225
2012,SEE,1.0,1.0,992.7500000000002,-402.175,449.7750000000001,391.32500000000005,3452.824999999999,226.39999999999998,3829.0249999999996,2568.2249999999995,-136.225,-376.1999999999998,-160.60000000000002
2013,SEE,2.0,2.0,32.899999999999864,384.025,-54.125,16.84999999999991,-1231.6749999999993,-21.97499999999991,-377.3249999999989,-337.72499999999945,77.37499999999999,-854.3499999999999,193.125
2014,SEE,1.0,1.0,14.924999999999955,33.075,-281.04999999999995,28.075000000000045,-900.5500000000011,67.125,-839.1750000000011,109.42499999999927,-1.9500000000000028,-61.375,-389.57500000000005
2012,SHW,-1.0,-1.0,192.19074999999975,47.293499999999995,77.29099999999994,115.41599999999994,286.62075000000004,31.085749999999962,262.2422499999998,128.6407499999998,190.44675,24.37850000000026,196.412
2013,SHW,0.0,0.0,162.76749999999993,30.38175000000004,52.09600000000023,102.58500000000004,733.8807500000003,50.11875000000009,557.4790000000003,449.92600000000016,-284.9715,176.40174999999977,536.434
2014,SHW,0.0,0.0,236.00025000000005,28.33149999999995,59.86849999999981,131.62450000000013,-331.384250000001,105.75824999999986,118.18249999999898,-38.34050000000002,-153.44174999999996,-449.56674999999996,-549.96875
2013,SJM,0.0,0.0,92.97499999999991,21.125000000000014,2.3774999999999977,37.67500000000001,79.64999999999964,13.697250000000054,198.12675000000036,96.65899999999965,-215.15000000000003,-118.4767499999989,2.8379999999999654
2014,SJM,0.0,0.0,-71.77499999999986,5.25,-9.524000000000001,0.375,-84.50424999999814,-18.709749999999985,-7.545250000000578,91.78025000000025,16.375,-76.95899999999983,-145.03574999999998
2012,KEY,0.0,0.0,-74.5,-15.5,0.0,-74.5,-1781.75,2408.5,-2183.25,-3879.0,489.0,401.5,-56.0
2013,KEY,0.0,0.0,31.0,-55.0,0.0,31.0,3334.75,4082.5,3255.75,-562.75,1010.25,79.0,-2.25
2014,KEY,0.0,0.0,18.0,19.0,0.0,18.0,681.5,1336.75,484.25,273.75,-195.25,197.25,-91.25
2012,EIX,0.0,0.0,318.5,-36.5,18.5,76.25,1191.0,43.25,1149.75,1054.75,-114.25,41.25,28.0
2013,EIX,0.0,0.0,179.75,274.5,11.25,79.25,-2546.25,37.0,-2243.0,-2718.0,-17.25,-303.25,-722.25
2014,EIX,0.0,0.0,208.0,174.25,170.25,134.0,2983.75,105.5,1833.5,1198.5,16.0,1150.25,-101.5
2012,LUV,1.0,1.0,357.75,60.5,50.25,75.0,859.75,125.75,664.75,-652.5,-45.75,195.0,-139.25
2013,LUV,1.0,1.0,152.75,83.5,39.5,180.0,634.25,63.75,594.25,-360.25,24.25,40.0,148.25
2014,LUV,0.0,0.0,226.25,95.5,-13.25,272.75,960.25,29.0,755.5,-161.0,-99.0,204.75,305.5
2012,T,1.0,1.0,52.25349999999999,-35.45049999999999,-2.6847499999999993,-7.881750000000002,248.5485000000001,97.9285,428.9082500000001,250.46524999999997,-6.591250000000002,-180.35975000000002,-42.98049999999998
2013,T,0.0,0.0,400.06000000000006,80.54974999999999,48.93849999999999,106.548,1038.35625,141.12450000000004,609.26125,146.73525,53.94674999999998,429.09499999999997,471.1930000000001
2014,T,0.0,0.0,296.2149999999999,-55.0065,74.02700000000002,106.35274999999999,3302.078,268.44874999999996,2875.85325,1836.7205,376.9269999999999,426.2247500000001,1685.9467499999998
2012,SWK,0.0,0.0,-486.7750000000001,-70.7,51.90000000000009,-180.5999999999999,359.34999999999854,166.25,607.6749999999993,191.32499999999982,186.325,-248.32500000000073,-652.5999999999998
2013,SWK,0.0,0.0,150.82500000000005,10.599999999999994,83.97499999999991,40.22500000000002,375.07500000000437,140.67499999999973,590.6749999999993,810.9500000000003,90.45000000000002,-215.59999999999854,-215.60000000000002
2014,SWK,0.0,0.0,66.10000000000014,45.22499999999998,-57.524999999999864,30.824999999999932,-196.15000000000146,80.85000000000014,-293.6749999999993,-383.4500000000007,-238.87500000000003,97.52499999999964,-38.19999999999993
2012,STT,0.0,0.0,14.5,35.25,0.0,14.5,6991.0,14828.25,6088.25,-4967.0,-11585.5,902.75,-599.0
2013,STT,0.0,0.0,56.5,18.75,0.0,56.5,22530.75,18335.25,22509.75,4836.5,3419.5,21.0,202.5
2014,STT,0.0,0.0,96.5,-28.5,0.0,96.5,45487.75,43182.0,44563.0,-1667.5,2737.25,924.75,-294.5
2012,PSA,-1.0,-1.0,-93.66349999999994,-38.98875000000004,0.0,-67.12225000000001,-14.795000000000073,0.0,74.12199999999984,-42.52199999999999,266.64,-88.91699999999946,255.55300000000003
2013,PSA,0.0,0.0,159.0405,96.14150000000001,0.0,126.76750000000004,138.89324999999917,0.0,-210.15474999999992,-91.30000000000001,88.95649999999999,349.04799999999886,-181.56225
2014,PSA,0.0,0.0,47.434500000000014,22.937749999999994,0.0,37.34374999999994,462.45700000000215,0.0,-29.293250000000057,-50.036249999999995,-302.31374999999997,491.75025000000096,-27.55925000000002
2012,SYK,0.0,0.0,87.5,-11.75,57.875,65.0,911.8999999999996,-15.5,296.5,369.2750000000001,-72.0,615.3999999999996,488.45000000000005
2013,SYK,0.0,0.0,91.0,-73.0,20.75,47.75,2098.25,0.5,1620.5,1002.5,187.25,477.75,108.0
2014,SYK,0.0,0.0,163.5,-122.75,81.25,73.5,2271.25,46.25,2161.0,946.25,82.25,110.25,129.5
2013,SYY,0.0,0.0,507.5734999999986,-32.289500000000004,234.19975000000022,80.00749999999994,830.277,197.39699999999993,521.527000000001,116.73374999999987,-107.88975000000002,308.7500000000009,-11.734499999999969
2014,SYY,1.0,1.0,526.3697500000017,-15.22350000000003,170.21000000000004,46.10699999999997,516.619749999998,238.21399999999994,301.35049999999956,129.35175000000027,-10.412499999999966,215.26924999999937,-12.373500000000035
2012,AEE,0.0,0.0,-437.25,-373.25,-116.0,-83.5,-528.5,-37.5,-35.75,-551.0,173.5,-492.75,-230.25
2013,AEE,0.0,0.0,9.25,315.75,-6.25,4.75,-988.0,38.25,-83.0,-528.25,69.25,-905.0,-74.25
2014,AEE,-1.0,-1.0,53.25,37.0,5.75,29.75,-184.0,80.5,-356.0,505.5,57.0,172.0,-105.0
2013,LNT,0.0,0.0,45.57499999999993,9.624999999999986,51.12500000000003,13.525000000000006,779.0749999999989,33.650000000000034,576.2249999999995,384.9749999999999,-77.97500000000002,202.85000000000036,-7.900000000000002
2014,LNT,-1.0,-1.0,18.375,6.200000000000017,-1.125,7.099999999999994,611.4500000000007,67.32500000000005,439.34999999999945,255.80000000000018,15.225000000000005,172.09999999999945,1.5499999999999972
2013,MS,1.0,1.0,1031.5,1221.25,782.0,351.75,17039.0,444.75,7411.5,1456.0,315.0,9627.5,-4180.0
2014,MS,0.0,0.0,2246.0,52.75,1592.25,538.75,24324.75,1226.75,12598.5,7319.5,-61.5,11726.25,3556.5
2013,MSFT,0.0,0.0,1031.5,1221.25,782.0,351.75,17039.0,444.75,7411.5,1456.0,315.0,9627.5,-4180.0
2014,MSFT,0.0,0.0,2246.0,52.75,1592.25,538.75,24324.75,1226.75,12598.5,7319.5,-61.5,11726.25,3556.5
2013,ORCL,-1.0,-1.0,14.75,236.0,-316.75,134.5,4505.0,-99.75,3199.5,2989.0,-600.25,1305.5,1777.25
2014,ORCL,-1.0,-1.0,273.5,7.5,-148.5,309.5,7748.75,25.5,6585.5,5951.25,1108.0,1163.25,1716.5
2012,NVR,0.0,0.0,130.87199999999996,12.792000000000002,1.428749999999999,24.28524999999999,224.23400000000015,19.590750000000014,321.7252500000001,252.7685,270.87325,-97.49125000000026,63.433250000000044
2013,NVR,0.0,0.0,256.8929999999999,21.472249999999995,4.2475000000000005,47.08099999999999,318.45674999999983,38.57575,416.2149999999999,299.2004999999999,-238.48475000000002,-97.75824999999986,34.57849999999996
2014,NVR,0.0,0.0,58.037250000000085,3.788250000000005,-1.3217500000000015,16.35575000000003,-132.50999999999976,20.215750000000014,44.45775000000003,-0.9219999999999118,9.174500000000009,-176.96775000000002,-280.45375
2013,ADBE,0.0,0.0,-87.10924999999997,-135.6975,-36.85599999999988,-112.80299999999988,722.9380000000019,2.9637499999999974,197.38549999999987,12.355499999999893,-81.10374999999998,525.5524999999989,-33.37499999999977
2014,ADBE,-1.0,-1.0,22.956250000000182,-5.397499999999994,21.028249999999844,14.07549999999992,209.2639999999974,-4.510499999999993,343.5382499999996,-13.065999999999804,12.963749999999976,-134.27424999999857,-158.69200000000012
2012,FISV,1.0,1.0,-261.5,-10.0,60.0,-104.75,49.5,-235.75,-77.75,-129.5,11.75,127.25,-133.0
2013,FISV,0.0,0.0,380.75,54.0,66.5,173.0,1029.0,-19.75,813.5,528.75,-105.5,215.5,29.75
2014,FISV,0.0,0.0,63.0,-33.25,50.5,29.25,-86.0,-12.5,-3.5,-111.75,-3.25,-82.5,-14.5
2013,PGR,0.0,0.0,271.52500000000055,65.775,164.10000000000036,100.47500000000002,1297.5250000000015,132.14999999999986,1098.2250000000022,-135.82499999999982,189.325,199.3000000000011,-77.42500000000001
2014,PGR,0.0,0.0,305.22499999999945,28.899999999999977,184.9000000000001,49.674999999999955,1294.8250000000007,107.14999999999986,995.8499999999985,77.89999999999964,-52.150000000000034,298.97499999999854,9.674999999999983
2012,DRE,1.0,1.0,-54.67450000000002,-45.8965,-20.624000000000024,1.8190000000000168,-218.24025000000074,4.541499999999985,26.563750000000255,43.721500000000106,339.91575,-244.80399999999963,-61.60124999999999
2013,DRE,0.0,0.0,20.689749999999947,66.14224999999999,-4.1004999999999825,30.575499999999977,658.6852500000005,9.669250000000005,271.53199999999924,260.2332499999993,-154.86175,387.15325000000075,25.902500000000003
2014,DRE,0.0,0.0,-19.390249999999924,13.249000000000002,18.234499999999997,-16.634500000000003,-14.138249999999971,5.1267500000000155,-82.38624999999956,-100.61999999999898,-26.975249999999996,68.24799999999959,-61.80075000000001
2012,XRAY,-1.0,-1.0,97.67774999999995,17.423250000000003,34.90474999999998,62.48675000000003,788.1837500000001,26.02449999999999,636.1869999999999,394.924,-314.4975,151.99675000000002,-287.30125
2013,XRAY,1.0,1.0,5.585250000000087,-0.25525000000000375,27.355500000000006,5.256249999999909,7.325249999999869,-11.580999999999989,-284.7242500000002,-259.1270000000002,23.481,292.0495000000001,-4.480250000000012
2014,XRAY,0.0,0.0,-7.0577500000000555,2.4269999999999925,-9.766500000000065,5.615499999999997,-43.11750000000029,-4.979500000000002,-121.45100000000002,-207.44449999999983,-43.62875000000001,78.33349999999973,33.29050000000001
2012,SCHW,0.0,0.0,22.75,16.0,882.0,40.5,17669.75,1192.5,15692.0,-68.75,2256.75,1977.75,2250.0
2013,SCHW,0.0,0.0,163.25,35.75,964.25,163.25,19622.75,232.75,18765.5,-83.5,-1379.75,857.25,-1953.5
2014,SCHW,0.0,0.0,137.5,62.5,2005.25,136.75,9117.25,-2724.25,7784.5,206.0,-944.25,1332.75,1425.25
2013,MXIM,-1.0,-1.0,9.482499999999959,-2.1714999999999947,-5.591750000000047,11.42874999999998,315.6835000000001,-16.86524999999999,262.7545,171.21049999999997,-95.64525000000003,52.92900000000009,333.77774999999997
2014,MXIM,-1.0,-1.0,3.0510000000000446,7.8215,4.8904999999999745,-23.200500000000034,279.47674999999936,-15.322999999999993,450.7762500000001,395.8150000000001,185.34525000000002,-171.29950000000008,46.31325000000015
2012,FRC,-1.0,-1.0,37.76350000000002,12.269000000000005,0.0,37.76350000000002,6431.8825,4016.2289999999994,5762.021000000001,1556.1862499999997,272.7814999999998,669.8615,-511.4107499999998
2013,FRC,-1.0,-1.0,36.038250000000005,15.226500000000016,0.0,36.038250000000005,6946.958500000001,4548.062750000001,6231.637999999995,1632.9787500000007,322.0685000000001,715.3205000000003,44.265249999999924
2014,FRC,0.0,0.0,40.73725000000002,6.233999999999995,0.0,40.73725000000002,7536.78349999999,5721.4782499999965,6735.692750000002,909.3117499999998,-385.95674999999983,801.0907499999998,453.9825000000001
2012,APH,-1.0,-1.0,88.06975000000011,7.781499999999994,79.31650000000002,24.887999999999977,582.4144999999999,43.23674999999997,492.81025,375.1857500000001,34.516,89.60424999999987,68.48025000000007
2013,APH,0.0,0.0,80.65875000000005,20.09575000000001,67.26749999999993,26.89699999999999,699.0739999999996,28.525750000000016,385.99599999999964,305.57074999999986,30.396,313.078,137.85625000000005
2014,APH,0.0,0.0,182.69999999999982,18.349999999999966,131.039,60.75000000000006,1039.5572499999998,77.18074999999999,747.2912500000002,593.56025,-23.599999999999998,292.2660000000001,177.62099999999998
2012,PXD,-1.0,-1.0,93.85724999999991,-160.551,18.026749999999993,27.188750000000027,1916.762749999998,249.15100000000007,1156.83075,732.82125,163.33699999999996,759.9319999999998,-105.78800000000001
2013,PXD,-1.0,-1.0,182.88250000000005,-257.57125,94.26974999999999,110.78399999999999,1071.1260000000002,131.19550000000004,-437.6027500000009,-461.8254999999999,-238.18624999999997,1508.7287499999993,266.2685
2014,PXD,0.0,0.0,227.0,442.0,68.21375,109.25,-351.7069999999985,237.89249999999993,-332.7122499999996,-170.45775000000003,201.75,-18.99474999999984,3.48924999999997
2012,MGM,-1.0,-1.0,326.2855000000004,-1220.582,42.23825000000005,104.15274999999997,1793.5742499999978,22.141750000000002,919.3999999999978,627.3579999999984,-374.72025,874.17425,579.90375
2013,MGM,-1.0,-1.0,160.43799999999965,398.98925,0.7654999999999745,77.84625000000005,-1311.669750000001,4.8855000000000075,-96.40074999999706,-214.3179999999993,74.31275,-1215.2690000000011,-353.77475000000004
2014,MGM,-2.0,-2.0,63.38774999999987,5.465249999999983,14.613500000000045,40.584749999999985,-139.51099999999497,37.28249999999997,-106.36075000000346,-116.04100000000108,199.44625000000002,-33.15024999999969,-107.84174999999982
2013,FCX,-1.0,-1.0,727.75,-95.75,330.0,363.25,23816.25,931.25,19697.25,14760.5,1119.25,4119.0,164.25
2014,FCX,0.0,0.0,129.25,-991.5,14.75,114.75,4671.5,175.75,3456.75,1649.0,-1600.0,1214.75,-3292.75
2012,CINF,1.0,1.0,77.0,64.25,108.75,98.5,755.0,0.0,462.75,59.5,-24.75,292.25,38.0
2013,CINF,0.0,0.0,105.0,24.0,145.75,37.25,983.5,0.0,431.75,3.0,-14.0,551.75,29.0
2014,CINF,0.0,0.0,103.5,2.0,82.5,8.5,1106.75,0.0,584.25,-45.0,-15.75,522.5,70.0
2012,DVN,0.0,0.0,-379.25,-1227.5,-198.0,-435.5,4719.75,-44.0,3707.0,2637.75,-15.5,1012.75,1517.25
2013,DVN,0.0,0.0,445.0,46.5,376.0,307.0,-1906.0,-105.25,-317.25,17.75,-402.25,-1588.75,-720.0
2014,DVN,0.0,0.0,1747.25,406.75,711.5,394.5,10007.75,187.5,4175.5,1705.25,-593.5,5832.25,-2600.75
2012,LH,0.0,0.0,32.27500000000032,15.849999999999994,31.074999999999932,-6.25,325.8249999999998,8.975000000000023,166.69999999999982,283.375,161.04999999999998,159.12500000000045,156.92499999999995
2013,LH,0.0,0.0,34.22499999999991,-2.325000000000017,58.124999999999886,-6.625,243.92500000000018,30.5,285.57499999999936,237.75,-129.375,-41.65000000000009,-77.97499999999997
2014,LH,1.0,1.0,50.825000000000045,-15.649999999999977,26.125,-5.024999999999864,464.22499999999945,16.125,403.3000000000011,390.7999999999997,79.42499999999998,60.92500000000018,274.72499999999997
2012,IEX,0.0,0.0,28.951749999999947,-39.05675,11.335999999999984,9.331750000000028,90.04250000000002,-1.491250000000008,27.425750000000107,11.007250000000113,-97.47425000000001,62.61674999999968,49.197749999999985
2013,IEX,0.0,0.0,17.468000000000075,54.396249999999995,-5.2552499999999895,17.64099999999999,-22.885749999999916,11.972499999999997,28.365999999999985,22.152750000000083,-20.64,-51.2517499999999,127.23699999999997
2014,IEX,0.0,0.0,30.90924999999993,6.042749999999991,9.983749999999986,18.862750000000005,99.59600000000046,11.01925,31.700000000000045,20.946000000000026,8.743250000000003,67.89599999999996,96.23825
2014,ABBV,0.0,0.0,292.5,-588.5,-482.75,333.0,285.0,-495.5,-144.5,-100.5,37.25,429.5,-249.75
2012,PBCT,0.0,0.0,9.0,13.225000000000001,0.0,9.0,2451.574999999997,2042.800000000003,2548.25,520.6500000000001,569.175,-96.67499999999927,-434.92499999999995
2013,PBCT,0.0,0.0,-1.6750000000000114,-3.2250000000000085,0.0,-1.6750000000000114,2951.2500000000036,669.375,3377.100000000002,2726.175,146.6500000000001,-425.85000000000036,-150.47499999999997
