year,ID,rating,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV
2012,NEE,0.1698196717294771,-0.28607579532741906,-0.029539717035953712,-0.08112459162769302,-0.1363828558829286,0.2745797122593212,-0.15283334224684864,0.31971009308180154,0.5597726609165669,0.35463384244824253,-0.006484663760436613,0.0018735059590449974
2013,NEE,0.1698196717294771,0.0850293240071163,-0.024926581758787463,0.04081144619446473,0.349135540460822,0.1598964954375369,-0.1411185144003558,0.14359586270687047,0.3730756141164948,-0.38176679753125214,0.12131220922255516,0.04006594338152119
2014,NEE,0.1698196717294771,0.2747346367900298,0.2621129465982235,0.02745602976336464,0.4721568834478318,0.24481338930280583,-0.1123385044968823,0.1797743673962943,0.14654107156249085,-0.01906498897225041,0.3034825254481596,0.04269369826544274
2013,FDX,0.1698196717294771,0.22225893832868657,-0.26480961617143234,0.060790280530419336,0.10090386261870604,0.0011427730027881284,-0.12929877764777495,0.06863967193161286,0.10356157273546408,0.13669284392050723,-0.1977557832521805,0.19607539087352108
2014,FDX,0.1698196717294771,0.16053392610976847,0.3677024873866954,0.04689196099236396,0.38328381360312364,-0.15418248660477998,-0.12349381817757252,-0.12317466425193607,0.1995284320297459,-0.3962628731213997,-0.1618924483474785,0.07444273672597432
2013,FRT,-1.062618941336319,-0.04742726689253482,-0.03299393021737852,-0.06419752423655548,-0.036124839332251746,-0.25174100841088554,-0.14032473864725864,-0.20699180571420336,0.0008402990077403003,0.00602921746832154,-0.2470599248246506,0.023607342634179913
2014,FRT,-0.24099319929245486,-0.0719405910111819,0.009391044138638597,-0.0609103545045626,-0.07867183647406518,-0.24773876621876667,-0.14412894539982155,-0.21497538828095816,-0.0037100584551675547,-0.015151348481715891,-0.21001217436267672,0.016865423518093357
2012,RF,-1.1995565595327917,-0.0450741659680056,-0.06839051719907514,-0.059116602639182364,-0.03834491488487491,-0.299938883756635,-0.15385445559943847,-0.20390460831984936,0.014829000961257166,-0.04011678978187329,-0.41984947239550496,-0.004207910768478864
2013,RF,-0.10405558109598198,0.07939819078230044,0.36590644005211875,-0.08680010070780365,0.323220503532804,-0.44009199198618176,-0.15406812007150436,-0.40513050157672587,-0.3090387455320496,-0.004053652874574437,-0.3048011280284434,0.1025587780712365
2014,RF,-0.10405558109598198,-0.2934497635302694,-0.35652284604618817,-0.028528572948350185,-0.43311646434482703,-0.2543138086545884,-0.13389693500161176,-0.19972995543620933,0.006107498653250676,0.11206411146578167,-0.2771319095831289,0.014162903608227905
2012,MTB,0.1698196717294771,0.02425944500479662,0.06375786852121554,-0.06690053022546447,0.15346593535543324,0.23357350314714462,0.7083257159573266,0.29385724343215835,-0.22839015976330185,0.5655398455056118,-0.06983026501623985,0.06006179017575885
2013,MTB,0.1698196717294771,-0.026028885133632673,0.03247209764206038,-0.06690053022546447,0.03683119504278132,-0.01957928772067657,0.2507752785828011,-0.03682326841945506,-0.153618244655922,-0.31973579070350344,0.0416652183062618,0.04686880481292938
2014,MTB,0.1698196717294771,-0.08517975670536619,-0.06041389373426831,-0.06690053022546447,-0.1003586167096685,0.5731602486236855,0.624549589972425,0.6220708170862884,0.3764373634538993,0.9290963226868216,0.11952359287895323,0.007932316795238679
2012,F,-2.4319951725985876,-0.5916806723379037,-7.480265760245795,0.42258091100542344,-0.9528768226828338,1.0995450656552253,-0.02704756384734182,0.30999598079218843,0.44619506834839506,0.788316434931415,2.8243279047173733,-0.39149780049978616
2013,F,-0.37793081748892776,2.44039538659935,0.7541807094959566,0.33083028592997976,0.15475306257387406,0.9687866721338125,0.18378436775416684,0.8086975022548919,1.332821787382105,0.4366116492339045,0.9151644805647002,-0.15078825380412328
2014,F,-0.925681323139846,-0.6171634755475487,-3.0736964293793254,-0.050396275774023704,-1.533397466101962,0.6948275166850599,-0.03960166294253863,0.3557310716259884,1.2799120072376426,-0.4769410317507035,1.3152141970177953,-0.058708842940132615
2013,BEN,0.1698196717294771,0.08578437002814299,0.08876157429404281,-0.019764270931528223,0.10729571887354729,-0.18134245125097917,-0.14866384268328733,-0.20747843023119789,-0.0009207743196486888,-0.0993632504481573,-0.006497697961724127,0.08633933901497427
2014,BEN,0.1698196717294771,0.01450802564323912,0.09660390426522553,-0.16249490929815166,0.07415438199056978,-0.1630419978310444,-0.1432062016315069,-0.25764423269772035,-0.025745430278880464,0.07618922359528457,0.20303433753443023,0.2278892232900945
2013,GPS,-0.925681323139846,0.12693437817408826,0.13140744707851315,-0.0632087890981685,0.30185331610994276,-0.2862350680808239,-0.1390902755493212,-0.22456899306946493,-0.03728550329425995,-0.09394471736549526,-0.3125955803986348,0.0010455831873984823
2014,GPS,-0.37793081748892776,0.012733667493826864,0.05093386502127972,-0.052676468823235914,-0.037440423444977625,-0.275200412888706,-0.14426578158299566,-0.23822125899000224,-0.04178516201622304,0.0416185826361603,-0.23500737628222576,-0.018500593551908376
2012,GD,0.1698196717294771,-0.3007991927374362,-1.7958579576042748,-0.021405249862611306,-0.3373323093741653,-0.15522691898921911,-0.16479295754088016,-0.043256399901713934,0.02920083333888436,-0.003569184031058218,-0.40021009319807876,0.11331911035111503
2013,GD,0.1698196717294771,-1.7100925909834388,1.4087333482672117,-0.09719452359356956,-0.586877382337139,-0.28208004359490296,-0.1623101134301309,-0.15688525933264738,-0.019131707760822642,0.05551482061568104,-0.49731103652070197,0.22181299007905403
2014,GD,0.1698196717294771,1.423159634771369,0.3205459934423293,-0.2319430747398721,0.6105011695115155,-0.3030595114910282,-0.16185550817041627,-0.28453394568967105,-0.01998509131153978,-0.3074869067486341,-0.19359100887615058,0.05032498642148888
2012,GE,0.1698196717294771,0.5042686271820923,-0.2847998690391527,0.141139940359802,-0.30405963297910216,-3.3953513411932845,-0.10415560982201864,-3.8517135045808275,-5.502974404669152,-0.4270545371335751,-0.21857965513233002,-0.16205520282696498
2013,GE,0.1698196717294771,-0.2690872598543223,-0.3227300924291863,0.5376763696799446,-1.099101479471664,-3.3806611726556297,-0.14468541720734765,-4.381762728945688,-6.263067617228349,0.5438826086009962,1.3884062504039505,0.9727029473201978
2014,GE,0.1698196717294771,-5.485511457621302,1.0919647259017962,0.41617465434335105,-10.967952417596845,-1.1928704929295013,-0.20511294711403316,-2.1965075335033792,-6.263843420456274,2.8548569764758263,2.4005235492306256,-0.5785003569651621
2013,GIS,0.1698196717294771,0.12961479154873184,0.12418020181095263,-0.02237161739299168,0.08260389060142083,-0.16485840197789475,-0.1220670570547758,-0.12043896019632098,0.05234304362787724,-0.05341568947414484,-0.20619330763621127,0.09244465751294921
2014,GIS,0.1698196717294771,-0.055503616656445015,-0.03917604405936763,-0.03329482790493212,-0.12197928939085537,-0.25604189014979883,-0.12128373722265208,-0.18069008531370742,0.045729321109819705,-0.07443999772661397,-0.33893392205445355,0.005314784957714857
2012,GM,-2.0211823015766557,0.2926669797894097,-1.5621257702278517,0.12387562155862385,-0.7887024325756143,0.12018535977701407,0.03362475350688235,0.3505852175482474,0.4316487578248075,-0.4442498819715432,-0.6216372641903355,0.0015135395365899907
2013,GM,0.1698196717294771,0.5174819325500565,-0.4549733037079521,-0.4721234092568916,-0.11361734045472749,0.733471514909308,-0.16961876722092795,1.0347212663124026,1.9891125280449806,0.840902198796364,-0.5481367089985484,-0.10100489757859589
2014,GM,-0.37793081748892776,0.013677475020110016,-0.739449979133204,-0.07732426987900601,-1.38235702720332,0.9749624462331048,-0.24343966747151424,1.0404184618984729,2.0037364188913607,0.18827887843441155,0.25543336922099974,-0.12116301723607625
2012,GWW,0.1698196717294771,0.08349280535432743,-0.007264424494276914,-0.019033957672052005,0.08661762609076298,-0.23373431295159972,-0.1420749339275247,-0.21276285480803228,-0.014293061818417845,-0.027761634596987883,-0.16894086622620064,0.021628895183082718
2013,GWW,0.1698196717294771,0.010980639394508489,0.03153563118079564,-0.030366408546015317,0.005605226044388042,-0.25778836273699546,-0.1444141227762041,-0.2347832508702054,-0.019002769264341576,-0.02570649097004538,-0.18596098796836097,0.040300965458742066
2014,GWW,0.1698196717294771,0.018433321145050762,-0.020983376237983034,-0.017644994363217557,-0.013029223930341739,-0.26817851232770706,-0.1377876566320619,-0.22258668405780296,-0.02276925514575443,-0.022789380696632187,-0.25708361124233786,-0.0019870259318582064
2013,HAL,0.1698196717294771,1.4646871659278278,0.058109853230205,0.22724437312291074,0.25544668850630203,-0.09292425675224106,-0.1157655287624235,0.0391822827722997,0.2138420015849561,-0.16962422923957582,-0.4307517719556314,-0.051077554784086474
2014,HAL,0.1698196717294771,0.5735440996112757,0.6813956862340003,0.24125127328235718,0.2895949616486037,-0.027011491273397293,-0.07659953715623845,-0.002509637000418023,0.21240676561329544,0.06631189760696334,-0.08438136968247746,0.07743045803235088
2012,HAS,-0.24099319929245486,-0.11819244512120337,-0.04869345470674797,-0.1058361295082197,-0.0901557256124717,-0.2683220082553082,-0.14680758449896633,-0.2136167515326469,0.005736160438204555,0.00955786218576877,-0.28392134019602316,0.05418883000347869
2013,HAS,1.539195902991746,-0.08236928665360028,-0.04891539777063832,-0.05330384765363337,-0.10972093492951611,-0.2692102752932219,-0.14194114010262712,-0.22392906935879725,-0.03159227130613473,-0.018228215505426037,-0.2566449216747293,0.028306272319623075
2014,HAS,0.4436949245549362,-0.044262869018412816,0.04310793730886034,-0.0406916655759551,-0.006080488144257038,-0.28247561100798335,-0.1425807347334103,-0.2282858749750463,-0.007552999744692542,0.00493381401838191,-0.28890649799867946,-2.531691940519515e-05
2012,HSY,0.1698196717294771,0.025279512179203364,-0.007002500924651217,-0.04346948361300258,0.050722099639346485,-0.24362808469908065,-0.14533155115994362,-0.1901510793422821,0.007623806062229451,-0.020869900342626424,-0.26897334795684047,0.016525579218653566
2013,HSY,0.1698196717294771,0.013644819279700661,0.05838612877624867,-0.0610339192517056,0.07589900850944195,-0.2539971867067406,-0.14155794283832304,-0.2272774976106694,-0.02749750428882553,0.007955995846589908,-0.19513205252073312,0.050492874760921916
2014,HSY,0.1698196717294771,-0.029041329996023203,-0.009835478555417608,-0.022717555252743632,-0.0660995805788409,-0.23225759908526203,-0.14002277584590203,-0.20266661034443187,0.018291953829744356,-0.033332426459814025,-0.1935836819582669,-0.0022176204220828977
2013,HPQ,0.1698196717294771,-1.6023097714819028,9.081402455367385,-0.6684371727319238,-0.9769557332318927,-1.5571730496322393,-0.14213263382587307,-0.7512051509541909,-0.6659576490430171,-0.41425800144020347,-3.0827104186183782,0.437288890560621
2014,HPQ,0.1698196717294771,-0.2403955110553145,-0.07464592863491258,-0.4191360660180555,0.29791313074736947,-0.4873110071371933,0.06118082617266255,-0.8047640403347603,-0.6279820810361044,0.13109435955465715,0.7087767725969959,0.3616239485605786
2013,HLT,1.995654652223339,-0.3770588408611149,-0.0772087815666716,-0.06994078762441408,-0.05626575351060546,0.0690989931468389,-0.24357954601296491,0.3270350588353206,1.131306898928672,0.0740098136100072,-0.5597826521611505,0.06353575412558762
2014,HLT,0.1698196717294771,0.009713483409720778,0.10885434127903372,0.05253815330469896,0.057561823630400084,0.2946282730301855,-0.07408172341012655,0.21889336013014152,-0.34962388285673246,0.07321003012917147,0.19157349545520785,0.03599832280777962
2012,HFC,-0.6518060703143869,0.7968859575849001,0.33734549441000966,-0.2295916528030274,0.45365815096892376,-0.004750414021357949,-0.17991973774007286,-0.17880985324415882,0.026493202493104443,-0.0616240672838321,0.5091398553910306,0.13211976063287528
2013,HFC,-0.925681323139846,-0.06789845213761653,-0.5315154693678672,-0.04694058891763185,-0.7815365487962143,-0.2384574178344481,-0.13563013503909158,-0.24371737245167763,-0.05825457237135166,-0.04478272660906889,-0.09405174440726456,-0.027154402327580172
2014,HFC,-0.37793081748892776,-0.1558743381310689,-0.2563778300259452,-0.08244156598454515,-0.39028796284877654,-0.3155865924453541,-0.15034895947214347,-0.23439980597834106,-0.023526826997822933,0.0260870873571358,-0.3834188026702456,-0.0433203143768233
2013,HD,-0.24099319929245486,0.7417306007949334,0.310807152301645,0.003351131814549838,0.6008696052918919,-0.2603740140400374,-0.08639103505778471,-0.17799376279440118,-0.01354592451976501,-0.10464182142167308,-0.36157024204269017,0.1118432480190495
2014,HD,-1.062618941336319,0.6849133877126876,0.41229612839930246,-0.051699243230716396,0.5868600573360758,-0.22054935312033644,-0.09429417264974706,0.17111042940826102,0.48739021975119506,-0.16782471640769545,-1.2518293276447867,0.1484878298249692
2013,HRL,0.1698196717294771,0.017260923435901614,-0.009979510890182498,-0.0504664188554423,-0.055405479706443474,-0.24904287628104996,-0.1425405196527432,-0.2181927547799931,-0.018588645501275373,-0.006345632384779446,-0.2049906133469556,0.009394392413324187
2014,HRL,0.1698196717294771,0.02549432277218608,0.0158053524562451,-0.0482742846901783,-0.02226326722671905,-0.24011098134953357,-0.14095534608175359,-0.22757558958617286,-0.018588645501275373,-0.009452491289020922,-0.14708713819340077,0.02614928152298818
2013,CNP,-0.925681318210094,0.042369223819117834,-0.07772135215302341,-0.01858215370644381,-0.24583244928774162,-0.34297499261807174,-0.13251598410114016,-0.29844875518560326,-0.2178537045937271,-0.09804360770477835,-0.288301063205127,-0.06414433591920321
2014,CNP,-0.3779308224186797,0.1303320852687076,0.13038230590580954,-0.013804606365237271,-0.09741880063081516,-0.23716945106402007,-0.12947362582458827,-0.19532163877046774,-0.019597189697577445,0.07670908285782778,-0.23184523277449937,0.020879733064669344
2013,JBHT,-0.6518060703143869,0.01888559371164577,-0.006972259260056476,-0.026469124302426032,-0.050078786894618164,-0.25478512012059257,-0.14046370797818988,-0.2195325934083061,-0.020470744132220626,-0.0013954725030818197,-0.2205601595990351,0.022917898945251838
2014,JBHT,0.1698196717294771,0.0285652837012059,-0.006776457296069996,-0.027223542459851136,-0.03241800050281762,-0.23691481390768346,-0.14449818977961593,-0.19593675211326061,0.013849083904065402,0.008387579007435884,-0.22917329863592187,0.02715873536147876
2012,HBAN,0.1698196717294771,-0.043183719492860644,0.027052688832562812,-0.06690053022546447,-0.0029563589501102687,-0.062138681313772176,0.3720893498299411,-0.01863406573558875,-0.2903619034623454,0.018893434838758907,-0.15633532819718096,-0.017015156113005525
2013,HBAN,0.1698196717294771,-0.09040826163946944,-0.02325560164728064,-0.06690053022546447,-0.1124851938605478,-0.20925858494351268,-0.0342747034181093,-0.1682332065463015,-0.05305098859053116,0.26763019626900886,-0.21661210774146136,0.006379277662198839
2014,HBAN,0.1698196717294771,-0.05504587000619774,-0.027945622512399532,-0.06690053022546447,-0.030468484345091154,0.3379137968860365,0.29793109750701224,0.45340796719642845,0.47851099664695157,0.13089581330553968,-0.18410303584394344,0.03588169368690419
2012,ITW,0.1698196717294771,-0.43821756856426314,0.16113654108691786,-0.04839719795359313,-0.2664089728478465,-0.19804060916287408,-0.15063008037082393,-0.14148211656215876,0.1265199176594389,-0.15192901972608538,-0.25709109241112427,0.1314968027421747
2013,ITW,0.1698196717294771,0.4021486528382553,-0.1822857517687917,-0.23498333213882172,0.44982916639324994,-0.2379414228264316,-0.15793890900979776,-0.16762329156630074,0.053134362920360466,-0.01246677525535567,-0.3158348493577692,0.17541331822460368
2014,ITW,0.1698196717294771,-0.015203035284154433,-0.13871725192888823,-0.12998587125366895,0.009841800905901603,-0.31622844155569557,-0.15416218839062992,-0.030759325712914416,0.3001501106915757,-0.04765724841212761,-0.9838183840021215,0.22404478189827506
2012,INTC,0.1698196717294771,-0.20528587107758126,-1.016238095763179,0.03950847873777204,-0.35615763943979317,0.3915561393165045,-0.11020535673975973,0.3425776384987015,0.6108593034754065,0.9628691796238121,0.32368939371704547,0.04827317781349534
2013,INTC,0.1698196717294771,-0.2005668334461655,-0.7332991320969824,-0.17993295709355547,-0.8044631740259074,0.8239057363706358,-0.18045935418335418,0.45342353603044844,0.7078734971273866,-0.41495781198593473,1.466688583583031,-0.03538301876504819
2014,INTC,0.1698196717294771,0.5157830790027468,1.0448082319574301,0.015295000167566181,1.698867926328976,0.049572648568194176,-0.15171431391524334,-0.12033919363767064,-0.03623816893656164,-0.8171489299112005,0.5219018038355059,-0.2111186262075824
2012,IBM,-0.9256813182100926,-0.535807266781941,0.36052649917777013,-0.17135508800366192,-0.019490690126588286,-0.02860084490189163,-0.1295435650953136,0.2377702432010383,0.3659770145809841,0.16588494097101122,-0.795632282566696,-0.07364744947201539
2013,IBM,-0.37793082241868114,-5.814711522788866,-1.7389626225192245,-0.059517047970872546,-6.154359299653168,-0.0021721645652143487,-0.22231800771246446,0.1465363507512939,0.44712603222190467,0.5357848008575345,-0.4378473134851638,-0.12429472511143481
2014,IBM,0.1698196717294771,3.4413976489752613,-0.665639814698544,-0.38124142915257636,4.268744379473986,-0.13036488722920056,-0.21203693491584089,0.45536635848837104,1.2792525744939067,-0.6135040611034037,-1.780524297046361,-0.11281179623512011
2012,IFF,0.1698196717294771,-0.07477088102099981,-0.029914918705163218,-0.06522143949627311,-0.05982155190114096,-0.2709648989940278,-0.14661605580608503,-0.2245678378777332,-0.02218364007915552,0.006539179410289417,-0.26072863720132944,0.029079876158121135
2013,IFF,-0.6518060703143869,-0.05626810075273432,0.0275657719895009,-0.05874145659227627,-0.0397441184869622,-0.2630098435076361,-0.14514194579700726,-0.2239656941875649,-0.00903497786083559,-0.030306145741266746,-0.23547545064682066,0.05211873510122443
2014,IFF,-0.6518060703143869,-0.05547775633022491,0.007877423197141735,-0.05965440245693217,-0.056914132901935574,-0.26967618295688905,-0.14274663068357077,-0.2326306035868271,-0.024822340808134294,-0.004598105479153383,-0.23266569332657724,0.025208293298048554
2012,IP,0.1698196717294771,0.2585011473379596,-0.2940261395934852,0.022787063043549157,-0.006794537291629976,0.3350205602457773,-0.11688455709402878,0.5275133330069027,0.2985597140743302,-0.15972690866423372,-0.41162466000645703,-0.15672769977463089
2013,IP,0.1698196717294771,-2.006070631225835,0.06118527674831582,0.0226784824221581,-0.9108481788153856,-0.333665921365462,-0.12157048823262592,-0.32979645808776004,-0.17572758931741747,-0.011567018839415478,-0.16459183914675715,-0.03862271656714325
2014,IP,0.1698196717294771,-0.07371910191370985,-0.38167570985964394,-0.20392927442097922,-0.033062439708785106,-0.503613234355178,-0.1625199312423069,-0.42436465394502026,-0.05951226577430177,-0.04025925121439714,-0.46406996696387065,0.024731373784937914
2012,IPG,-0.37793081748892776,-0.09210447252570575,-0.06726491219144656,-0.08008221766233903,-0.11195370663497445,-0.2901244434602681,-0.01538169349035675,-0.2290112303651474,-0.0017808685682873312,0.061143296862062456,-0.31275754384659155,-0.009519431311655962
2013,IPG,0.1698196717294771,-0.04972751459559206,-0.11503649083943485,0.028661274660805616,-0.08537934535628554,-0.27819975023619314,-0.15375304365688658,-0.21711538096400235,-0.0032161045399480078,-0.14039214301503003,-0.3071967988000775,-0.010995293643721456
2014,IPG,0.1698196717294771,-0.0027825282382681186,0.08384089666506561,0.009160195058971423,-0.02960383255719317,-0.2902334277090789,-0.12012624229214801,-0.21921835500291603,-0.05472555985800656,0.08074798943604819,-0.34189553938851935,-0.03732683744630526
2012,JNJ,0.1698196717294771,0.3330619419143286,0.58195699248175,0.09401595067608298,0.4327550298220991,0.3203303917081225,-0.19619569009655352,0.2110170528682931,-0.17696887448209694,-1.616632491941613,0.46822248965556484,-0.07728311033881095
2013,JNJ,0.1698196717294771,0.6528239318190605,1.503046336155944,0.19488734794837556,1.2680743266876322,0.4729537501472503,-0.07677438533305177,-0.14297044983671514,-0.31347145243544283,1.440639836488054,2.0265422353534217,-0.13595763719897702
2014,JNJ,0.1698196717294771,0.5265424848023748,1.2539370311889666,-0.05560814560079447,1.0102110846258927,0.29751181461331094,-0.03526542815756815,-0.09920443581837733,0.14502825526803775,-0.622801544068119,1.3020257448270338,-0.26486161308011485
2013,JCI,0.1698196717294771,-2.2037039272295273,-0.08028420508478243,-0.05397943627992861,-0.838611447168209,-0.19661822848557883,-0.1399994860687505,-0.18789165558679072,-0.03398833957558009,-0.06995121294042347,-0.11592567930833361,0.05504054655564947
2014,JCI,0.1698196717294771,1.4363729401393333,0.0493961532622243,-0.34052369613092975,0.7256421417733787,-0.24643311221295852,-0.21892595308228593,-0.14336426519980755,0.07644724991949682,-0.004069048706580546,-0.41594368528530284,-0.02094836522460242
2013,KLAC,0.1698196717294771,-0.14321410397350676,-0.1324977204340955,-0.09111227150572807,-0.1944344824264677,-0.2517630777212699,-0.14859984825057368,-0.22680859478501397,-0.01850439327072275,-0.012507464239943185,-0.18892060004069006,0.03407991775594792
2014,KLAC,-0.6518060703143869,-0.06472895770285232,-0.00308799935668245,-0.07321275606941226,-0.050960950617461004,-0.25597118661838236,-0.14453857970845982,-0.21707985881825145,-0.018613703945537345,-0.009105385258338218,-0.23179425285111868,0.012405007584168877
2012,KMI,0.1698196717294771,0.3021050550522412,-0.16639606359188572,0.05014937963409569,0.8022568571567479,2.4427804732616645,-0.10188957745051795,1.7413021653370717,2.3117264213613153,0.25796001420222414,3.1824445132399597,0.07434194612768692
2013,KMI,0.1698196717294771,0.6922750864176962,0.42664810481715304,0.09434169254025615,0.5619055500397785,0.943175373663218,-0.08813951682591797,0.3972392108959296,0.6374693541932227,-0.3738689356579994,2.0368770458420884,0.054536593564212456
2014,KMI,-0.37793081748892776,0.32588900471457666,-0.10898815792048352,0.03179925461900694,0.3845972087239814,0.1814662946813886,-0.1225146683874179,0.022484511377181014,0.485217970713006,0.1504891089649235,0.5503610954050435,-0.04456216253765086
2013,KSU,-1.4734318123582508,-0.05640967188167688,-0.036664448186243793,-0.06082001542756525,-0.051362411726069875,-0.23272153140941945,-0.14914404571608747,-0.2018668501050639,0.016477660400919796,0.04521760829992107,-0.1975089818076751,0.028374233980182583
2014,KSU,-0.10405558109598198,-0.041856159826390606,0.05411180265666091,-0.0683120783035482,-0.02798397857480177,-0.2070557408144196,-0.1426536813927768,-0.17784411295642605,0.034228038255836174,-0.04570777617759054,-0.1808961595744,0.03630069460264183
2013,K,0.1698196717294771,-0.08318454759480332,0.043445208754679894,0.04765061379402324,-0.09573108790051234,0.07554786360961,-0.1348249591848662,-0.09912971591682003,0.08296236784728545,0.30148693049855213,0.5478299923407394,0.06709204239623183
2014,K,0.1698196717294771,-0.45946003331982366,-0.13288163580327303,-0.016335837811105546,-0.9684344256877684,1.1784002783066758,-0.07222661922377252,0.6106254662061621,1.0610643945970464,0.06023474282783303,2.2090498983034808,0.0636864360700273
2012,KMB,0.1698196717294771,-0.040119553978029646,0.058109853230205,-0.02216531421234871,0.15781765118920882,-0.29100312896630687,-0.13408961769246008,-0.236829778040409,-0.06277063933158539,-0.012166856450042273,-0.29277433938678876,0.046113379278765305
2013,KMB,0.1698196717294771,-1.0656608120373023,-0.09873674619344742,-0.1070753601401558,-0.8184727219817235,-0.3161603264001887,-0.13332028571448146,-0.19647683050220552,-0.013080442583010207,0.03881934045323526,-0.49677115836084623,0.036142309376761626
2014,KMB,0.1698196717294771,0.6507475552612375,-0.06285680514882105,-0.09024536382454186,0.45989852898649275,-0.38977010445131216,-0.12734047806746568,-0.2378536979844493,-0.0028398399744045495,-0.060053892365081366,-0.6252621604065096,0.03196669887628355
2013,KR,0.1698196717294771,1.0979235612141949,0.4353618047851337,-0.021948152969566596,0.3618316932957803,-0.22068558343135022,-0.12153551859726326,-0.06727913705035167,0.11527620147712661,0.07261019251854468,-0.5519929815689465,0.020879733064669344
2014,KR,0.1698196717294771,0.2503844026119245,-0.012112317099992331,-0.054956661872448125,0.07376036345431242,-0.12657314357264976,-0.10583415231942658,-0.15368222771282902,0.033428960931073816,0.18997841833118748,0.02151187510065332,0.02325551145287239
2013,LRCX,-0.6518060703143869,0.09517034711552354,-0.051500291237610456,-0.050096701839605774,0.04923927654789811,-0.06805970473146872,-0.14520017023988607,-0.1425411385822293,0.044821864074115994,-0.025567528590250185,0.18754438474820456,-0.014469977526395218
2014,LRCX,-1.062618941336319,0.10926497995153067,0.24233284767090732,0.026958079033665223,0.17376314355316913,-0.25752023877986846,-0.13685949257026608,-0.20790776774004122,0.0006197381500413282,0.06641736905349856,-0.264000298850055,0.03191198398007044
2012,LEG,0.1698196717294771,-0.06784861910022866,0.025254078645054277,-0.06492436291614721,-0.0567473317215866,-0.26262408467694875,-0.143010371673476,-0.20550832949579176,0.011438818435549034,0.020624266264222493,-0.2883859012016758,0.033186985048406024
2013,LEG,0.1698196717294771,-0.12428830917196114,-0.04947871284503894,-0.06990821343799679,-0.10696280517571484,-0.27749589362928856,-0.14136330184789445,-0.22870142894618142,-0.03021017785558696,-0.04582774369971588,-0.27077044810009737,0.028712602417290286
2014,LEG,0.1698196717294771,-0.20343600832606623,-0.08484608330331349,-0.05412059108773695,-0.1448323644937802,-0.28913223269505073,-0.14130035650424164,-0.2179240151762188,-0.014325606763829301,0.02732245291622169,-0.3419572397496456,0.017395258095304882
2012,LEN,0.1698196717294771,0.1095205630296483,0.2774516213948013,-0.0712845813947498,0.0265556294155638,-0.2103319208589386,-0.1457661537882308,-0.19523481561008463,0.044264449454851945,0.010100915169256213,-0.1409374631999354,0.0068215324088270295
2013,LEN,-1.4734318123582508,0.2643457698252208,-0.1256210734475996,-0.0510228945400715,0.16502162342711357,-0.1700338596084645,-0.1352708220357402,-0.15029625572967553,0.06635920901566274,-0.06088056856546019,-0.13606398305091771,0.014118735728192696
2014,LEN,-0.514868452117914,0.2671307570737769,0.05823389531210208,-0.034405499081141246,0.09418978676088119,-0.1563309294296749,-0.12924705755707355,-0.16121449787347983,0.07121232368826806,0.08222868857788045,-0.057443609018316244,0.03150464597642029
2012,LLY,0.1698196717294771,-0.39878529011615277,-0.15619590892348453,-0.22656833398101475,-0.7088917890648234,-0.24545452447884258,-0.13483796788922114,-0.2691882737078363,-0.2316823971314845,-0.21098303249229325,-0.042995852456965016,-0.24110742886230893
2013,LLY,0.1698196717294771,0.015130938610586207,0.2822057135832137,0.010180852900047326,0.08343570751129725,-0.2369265070093792,-0.16272275512741036,-0.30162028157637394,-0.045734000446359585,0.052945516183496244,0.0812455372161193,-0.04491492963165674
2014,LLY,0.1698196717294771,-0.7412741652537832,-1.1993795662666786,-0.2210090061657925,-1.632733917076171,-0.1456158705471951,-0.1478047086816974,-0.19387764910579552,0.10387577304277365,0.3692498855605154,0.07490582511038511,-0.021419921238018492
2014,LB,0.1698196717294771,-0.021809687968136496,0.053496717953038744,-0.0560424680863587,-0.10573696972958095,-0.2809447910031213,-0.1386007006542439,-0.19744824173116682,0.010038493609144989,0.10750074687000323,-0.3742959415250038,-0.010293359119934226
2012,LNC,0.1698196717294771,0.08786074658596575,0.6147615100082656,-0.06592330463294495,-0.22919611109021004,0.952280099449307,-0.15947757296575504,1.1210193395447219,0.007284392150012408,0.043218149597831754,-0.05839009255799453,0.1274657907535968
2013,LNC,0.1698196717294771,0.0008416926626591502,-0.05875624045800661,-0.051047759502370046,-0.03131124621430809,1.10508509830312,-0.15814872682197376,1.4444730244312978,-0.026036356489352215,-0.03236138934114435,-0.4895213659284979,-0.2175980218117725
2014,LNC,0.1698196717294771,-0.4774799616576423,-0.06336937573517286,-0.04811608272481149,-1.1897257428108492,1.4976554445412213,-0.15849842317560042,1.668895272678899,0.0003021630986903681,-0.2021154331485272,0.1847093302798993,-0.03459109263564717
2012,LMT,0.1698196717294771,0.04784330747156011,0.38154189321819415,-0.005769640382299005,0.06850678297088139,-0.09514935183213313,-0.15370758313091526,0.11258946645272713,0.06849526683326895,0.06921111272499285,-0.6539528283302712,-0.009537429632778711
