,IQ Name,IQID,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,year,quarter
55,"Becton, Dickinson and Company",IQ103678,2157.0,326.0,1204.0,1111.0,12374.0,0.0,6996.0,3973.0,-279.0,5378.0,1661.0,2014,3
56,"Becton, Dickinson and Company",IQ103678,2188.0,301.0,1192.0,1107.0,12447.0,401.0,7394.0,3971.0,-106.0,5053.0,1861.0,2014,4
57,"Becton, Dickinson and Company",IQ103678,2051.0,236.0,1031.0,1045.0,18503.0,0.0,13435.0,10142.0,6033.0,5068.0,8540.0,2015,1
58,"Becton, Dickinson and Company",IQ103678,2051.0,216.0,1749.0,1046.0,28293.0,0.0,21134.0,13838.0,1359.0,7159.0,1912.0,2015,2
59,"Becton, Dickinson and Company",IQ103678,3120.0,62.0,1775.0,1455.0,27079.0,0.0,19826.0,13171.0,-725.0,7253.0,1559.0,2015,3
60,"Becton, Dickinson and Company",IQ103678,3060.0,181.0,1693.0,1442.0,26478.0,631.0,19314.0,12822.0,-477.0,7164.0,1424.0,2015,4
61,"Becton, Dickinson and Company",IQ103678,2986.0,229.0,1549.0,1408.0,26046.0,0.0,18823.0,12809.0,-145.0,7223.0,1583.0,2016,1
62,"Becton, Dickinson and Company",IQ103678,3067.0,338.0,1885.0,1483.0,26236.0,0.0,18570.0,12518.0,-431.0,7666.0,1696.0,2016,2
63,"Becton, Dickinson and Company",IQ103678,3198.0,391.0,1963.0,1547.0,26016.0,0.0,17983.0,11931.0,-700.0,8033.0,1686.0,2016,3
64,"Becton, Dickinson and Company",IQ103678,3231.0,18.0,1957.0,1552.0,25586.0,665.0,17953.0,11569.0,-485.0,7633.0,1541.0,2016,4
65,"Becton, Dickinson and Company",IQ103678,2922.0,562.0,1864.0,1452.0,24318.0,0.0,16735.0,11017.0,-955.0,7583.0,919.0,2017,1
66,"Becton, Dickinson and Company",IQ103678,2969.0,343.0,1924.0,1432.0,24121.0,0.0,16158.0,10310.0,-906.0,7963.0,548.0,2017,2
67,"Becton, Dickinson and Company",IQ103678,3035.0,-132.0,1784.0,1503.0,37166.0,0.0,24579.0,19016.0,13294.0,12587.0,13852.0,2017,3
68,"Becton, Dickinson and Company",IQ103678,3166.0,327.0,1744.0,1554.0,37734.0,797.0,24786.0,18870.0,-456.0,12948.0,14179.0,2017,4
69,"Becton, Dickinson and Company",IQ103678,3080.0,-136.0,2000.0,1553.0,55363.0,0.0,34116.0,22798.0,1938.0,21247.0,1124.0,2018,1
70,"Becton, Dickinson and Company",IQ103678,4222.0,-12.0,2293.0,2028.0,54573.0,0.0,33421.0,22791.0,-373.0,21152.0,1251.0,2018,2
71,"Becton, Dickinson and Company",IQ103678,4278.0,594.0,2243.0,2072.0,53977.0,0.0,32620.0,22250.0,-616.0,21357.0,1384.0,2018,3
72,"Becton, Dickinson and Company",IQ103678,4402.0,-135.0,2319.0,2151.0,53904.0,1106.0,32910.0,21495.0,-1007.0,20994.0,1140.0,2018,4
73,"Becton, Dickinson and Company",IQ103678,4160.0,599.0,2216.0,1973.0,52932.0,0.0,31528.0,21071.0,-734.0,21404.0,943.0,2019,1
74,"Becton, Dickinson and Company",IQ103678,4195.0,20.0,2279.0,1974.0,52598.0,0.0,31289.0,20613.0,-798.0,21309.0,686.0,2019,2
75,"Becton, Dickinson and Company",IQ103678,4350.0,452.0,2220.0,2074.0,52233.0,0.0,30736.0,20184.0,-768.0,21497.0,523.0,2019,3
76,"Becton, Dickinson and Company",IQ103678,4584.0,162.0,2345.0,2266.0,51765.0,1092.0,30684.0,19390.0,-923.0,21081.0,536.0,2019,4
77,"Becton, Dickinson and Company",IQ103678,4225.0,278.0,2074.0,1978.0,51952.0,0.0,30750.0,19850.0,-413.0,21202.0,560.0,2020,1
78,"Becton, Dickinson and Company",IQ103678,4253.0,183.0,2160.0,1971.0,53516.0,0.0,32565.0,21614.0,1623.0,20951.0,2351.0,2020,2
79,"Becton, Dickinson and Company",IQ103678,3855.0,285.0,1993.0,1660.0,53959.0,0.0,29937.0,19163.0,20.0,24022.0,2882.0,2020,3
80,"Becton, Dickinson and Company",IQ103678,4784.0,128.0,2398.0,2509.0,54012.0,1355.0,30247.0,18373.0,-1208.0,23765.0,2825.0,2020,4
81,"Becton, Dickinson and Company",IQ103678,5315.0,1003.0,2370.0,2766.0,54748.0,0.0,30085.0,17819.0,-592.0,24663.0,3248.0,2021,1
82,"Prudential Financial, Inc.",IQ1038328,8088.0,177.0,0.0,2235.0,539854.0,23424.0,506926.0,33956.0,1355.0,32928.0,12915.0,2010,4
83,"Prudential Financial, Inc.",IQ1038328,10170.0,561.0,0.0,3012.0,599008.0,3594.0,565762.0,34512.0,-171.0,33246.0,10995.0,2011,1
84,"Prudential Financial, Inc.",IQ1038328,12244.0,789.0,0.0,3773.0,613377.0,4043.0,577741.0,36278.0,2219.0,35636.0,13909.0,2011,2
85,"Prudential Financial, Inc.",IQ1038328,14931.0,1594.0,0.0,5071.0,611473.0,5420.0,573669.0,36242.0,545.0,37804.0,15526.0,2011,3
86,"Prudential Financial, Inc.",IQ1038328,11702.0,622.0,0.0,3675.0,620244.0,28396.0,585403.0,36673.0,-494.0,34841.0,14251.0,2011,4
87,"Prudential Financial, Inc.",IQ1038328,9623.0,-939.0,0.0,1997.0,637737.0,5811.0,602199.0,38184.0,1519.0,35538.0,14201.0,2012,1
88,"Prudential Financial, Inc.",IQ1038328,16136.0,2224.0,0.0,5621.0,647463.0,6601.0,608833.0,38767.0,-2013.0,38630.0,14242.0,2012,2
89,"Prudential Financial, Inc.",IQ1038328,13144.0,-584.0,0.0,1812.0,671698.0,7562.0,632332.0,38267.0,-175.0,39366.0,13906.0,2012,3
90,"Prudential Financial, Inc.",IQ1038328,45952.0,-181.0,0.0,2380.0,709235.0,32022.0,670123.0,38549.0,-636.0,39112.0,18100.0,2012,4
91,"Prudential Financial, Inc.",IQ1038328,12350.0,-720.0,0.0,3303.0,724097.0,7452.0,683431.0,39704.0,349.0,40666.0,14477.0,2013,1
92,"Prudential Financial, Inc.",IQ1038328,11285.0,-514.0,0.0,3202.0,705615.0,5630.0,669707.0,41063.0,916.0,35908.0,13045.0,2013,2
93,"Prudential Financial, Inc.",IQ1038328,9891.0,1027.0,0.0,2765.0,723126.0,5607.0,688010.0,42296.0,887.0,35116.0,12650.0,2013,3
94,"Prudential Financial, Inc.",IQ1038328,12416.0,-460.0,0.0,4538.0,731781.0,30499.0,695900.0,42462.0,90.0,35881.0,11439.0,2013,4
95,"Prudential Financial, Inc.",IQ1038328,12616.0,1238.0,0.0,4178.0,746735.0,6519.0,707871.0,44315.0,1997.0,38864.0,12472.0,2014,1
96,"Prudential Financial, Inc.",IQ1038328,13368.0,1090.0,0.0,4531.0,765537.0,7186.0,723730.0,45540.0,620.0,41807.0,12160.0,2014,2
97,"Prudential Financial, Inc.",IQ1038328,12954.0,512.0,0.0,3647.0,764147.0,6904.0,721795.0,47931.0,1501.0,42352.0,17222.0,2014,3
98,"Prudential Financial, Inc.",IQ1038328,20105.0,-1459.0,0.0,6148.0,766655.0,32421.0,724306.0,43376.0,-2489.0,42349.0,14918.0,2014,4
99,"Prudential Financial, Inc.",IQ1038328,15527.0,2036.0,0.0,5485.0,778612.0,8337.0,733038.0,44458.0,-3086.0,45574.0,19119.0,2015,1
100,"Prudential Financial, Inc.",IQ1038328,13579.0,1406.0,0.0,4479.0,762731.0,6528.0,720439.0,45716.0,977.0,42292.0,17038.0,2015,2
101,"Prudential Financial, Inc.",IQ1038328,13726.0,1465.0,0.0,4949.0,754527.0,6153.0,711757.0,45439.0,675.0,42770.0,20207.0,2015,3
102,"Prudential Financial, Inc.",IQ1038328,15546.0,735.0,0.0,5027.0,757255.0,30135.0,715332.0,40785.0,-2090.0,41923.0,17612.0,2015,4
103,"Prudential Financial, Inc.",IQ1038328,14329.0,1336.0,0.0,4544.0,772995.0,6373.0,723730.0,35932.0,1146.0,49265.0,22492.0,2016,1
104,"Prudential Financial, Inc.",IQ1038328,14439.0,921.0,0.0,4367.0,796490.0,7295.0,741312.0,33734.0,-562.0,55178.0,24142.0,2016,2
105,"Prudential Financial, Inc.",IQ1038328,16961.0,1827.0,0.0,5298.0,819865.0,7482.0,762891.0,34254.0,2182.0,56974.0,24728.0,2016,3
106,"Prudential Financial, Inc.",IQ1038328,14528.0,284.0,0.0,4753.0,783962.0,31297.0,737874.0,33263.0,435.0,46088.0,14127.0,2016,4
107,"Prudential Financial, Inc.",IQ1038328,13670.0,1369.0,0.0,4651.0,797365.0,5896.0,750391.0,34197.0,430.0,46974.0,13308.0,2017,1
108,"Prudential Financial, Inc.",IQ1038328,13440.0,491.0,0.0,3590.0,812590.0,6285.0,763950.0,34434.0,22.0,48640.0,16605.0,2017,2
109,"Prudential Financial, Inc.",IQ1038328,16313.0,2238.0,0.0,5942.0,821131.0,6327.0,770566.0,33870.0,-755.0,50565.0,14541.0,2017,3
110,"Prudential Financial, Inc.",IQ1038328,16416.0,3765.0,0.0,4369.0,832136.0,32279.0,777625.0,32824.0,-955.0,54511.0,14490.0,2017,4
111,"Prudential Financial, Inc.",IQ1038328,13757.0,1363.0,0.0,4616.0,829677.0,5446.0,777502.0,33425.0,889.0,52175.0,15676.0,2018,1
112,"Prudential Financial, Inc.",IQ1038328,14655.0,197.0,0.0,3096.0,819860.0,4858.0,771268.0,33572.0,-480.0,48592.0,14918.0,2018,2
113,"Prudential Financial, Inc.",IQ1038328,16148.0,1672.0,0.0,4798.0,822748.0,4512.0,775666.0,34576.0,400.0,47082.0,12466.0,2018,3
114,"Prudential Financial, Inc.",IQ1038328,18721.0,842.0,0.0,4562.0,815078.0,29758.0,766047.0,34689.0,-28.0,49031.0,15353.0,2018,4
115,"Prudential Financial, Inc.",IQ1038328,15091.0,932.0,0.0,4296.0,849324.0,5360.0,793874.0,36600.0,1566.0,55450.0,14699.0,2019,1
116,"Prudential Financial, Inc.",IQ1038328,15388.0,708.0,0.0,4014.0,873825.0,6558.0,811672.0,36311.0,-1805.0,62153.0,15421.0,2019,2
117,"Prudential Financial, Inc.",IQ1038328,15105.0,1418.0,0.0,5019.0,885626.0,7548.0,819312.0,36407.0,597.0,66314.0,18289.0,2019,3
118,"Prudential Financial, Inc.",IQ1038328,19223.0,1128.0,0.0,5172.0,896552.0,31503.0,832833.0,36341.0,-1992.0,63719.0,16327.0,2019,4
119,"Prudential Financial, Inc.",IQ1038328,13464.0,-271.0,0.0,3186.0,873712.0,6396.0,812640.0,37892.0,6359.0,61072.0,31646.0,2020,1
120,"Prudential Financial, Inc.",IQ1038328,12115.0,-2409.0,0.0,1015.0,915387.0,8623.0,848879.0,36424.0,-1672.0,66508.0,21149.0,2020,2
121,"Prudential Financial, Inc.",IQ1038328,15464.0,1487.0,0.0,4809.0,911589.0,8978.0,844699.0,36469.0,379.0,66890.0,20658.0,2020,3
122,"Prudential Financial, Inc.",IQ1038328,16048.0,819.0,0.0,4638.0,940722.0,33094.0,872512.0,35852.0,-183.0,68210.0,13701.0,2020,4
123,Ford Motor Company,IQ106335,32428.0,190.0,4962.0,3531.0,164687.0,13466.0,165329.0,103988.0,-10851.0,-642.0,6301.0,2010,4
124,Ford Motor Company,IQ106335,33114.0,2551.0,4216.0,4968.0,167391.0,16756.0,164926.0,101638.0,-3282.0,2465.0,12544.0,2011,1
125,Ford Motor Company,IQ106335,35527.0,2398.0,4347.0,4825.0,168086.0,16483.0,162736.0,98550.0,-3723.0,5350.0,9822.0,2011,2
126,Ford Motor Company,IQ106335,33047.0,1649.0,4830.0,4031.0,162740.0,15603.0,156714.0,95131.0,-2209.0,6026.0,8089.0,2011,3
127,Ford Motor Company,IQ106335,34576.0,13615.0,4865.0,3430.0,178348.0,14015.0,163277.0,99488.0,4973.0,15071.0,7965.0,2011,4
128,Ford Motor Company,IQ106335,32445.0,1396.0,5534.0,4047.0,182075.0,15918.0,165425.0,100490.0,370.0,16650.0,7261.0,2012,1
129,Ford Motor Company,IQ106335,33211.0,1040.0,5395.0,3905.0,181236.0,15820.0,164157.0,99897.0,-717.0,17079.0,7180.0,2012,2
130,Ford Motor Company,IQ106335,32172.0,1631.0,5738.0,3985.0,184680.0,16975.0,165474.0,100971.0,-35.0,19206.0,6220.0,2012,3
131,Ford Motor Company,IQ106335,35731.0,1598.0,6099.0,3348.0,189406.0,17541.0,173095.0,105431.0,4087.0,16311.0,6247.0,2012,4
132,Ford Motor Company,IQ106335,35649.0,1611.0,6402.0,4356.0,193010.0,18707.0,175048.0,107597.0,1967.0,17962.0,5989.0,2013,1
133,Ford Motor Company,IQ106335,37923.0,1233.0,6604.0,4006.0,196210.0,19182.0,176661.0,108231.0,708.0,19549.0,5475.0,2013,2
134,Ford Motor Company,IQ106335,35775.0,1272.0,6930.0,4190.0,201071.0,19756.0,180232.0,111112.0,1667.0,20839.0,5660.0,2013,3
135,Ford Motor Company,IQ106335,37570.0,3066.0,6493.0,3294.0,202179.0,18035.0,175703.0,114688.0,3791.0,26476.0,4959.0,2013,4
136,Ford Motor Company,IQ106335,35876.0,989.0,6551.0,3317.0,207082.0,20257.0,179944.0,117453.0,1988.0,27138.0,4533.0,2014,1
137,Ford Motor Company,IQ106335,37411.0,1311.0,6864.0,4547.0,210945.0,20392.0,183801.0,119007.0,-186.0,27144.0,4736.0,2014,2
138,Ford Motor Company,IQ106335,34920.0,835.0,6488.0,3077.0,208835.0,19193.0,182331.0,119472.0,611.0,26504.0,5980.0,2014,3
139,Ford Motor Company,IQ106335,35870.0,-1904.0,6678.0,1610.0,208615.0,18876.0,183808.0,119171.0,1010.0,24807.0,4567.0,2014,4
140,Ford Motor Company,IQ106335,33900.0,1153.0,6473.0,3797.0,212374.0,21161.0,187311.0,122776.0,4584.0,25063.0,5074.0,2015,1
141,Ford Motor Company,IQ106335,37263.0,2160.0,6691.0,5262.0,216045.0,20640.0,189597.0,123526.0,-843.0,26448.0,6130.0,2015,2
142,Ford Motor Company,IQ106335,38144.0,2192.0,6613.0,5131.0,219431.0,21095.0,191853.0,126425.0,3396.0,27578.0,7773.0,2015,3
143,Ford Motor Company,IQ106335,40251.0,1868.0,11042.0,4355.0,224925.0,20272.0,196174.0,132854.0,7185.0,28751.0,5386.0,2015,4
144,Ford Motor Company,IQ106335,37718.0,2452.0,6163.0,5239.0,237288.0,20887.0,207572.0,140995.0,4279.0,29716.0,5567.0,2016,1
145,Ford Motor Company,IQ106335,39485.0,1970.0,10728.0,4795.0,239678.0,23084.0,208429.0,139914.0,-1291.0,31249.0,9493.0,2016,2
146,Ford Motor Company,IQ106335,35943.0,957.0,4481.0,3215.0,234963.0,21184.0,203368.0,137224.0,-2878.0,31595.0,7665.0,2016,3
147,Ford Motor Company,IQ106335,38654.0,-783.0,11102.0,3935.0,237951.0,21296.0,208668.0,142970.0,7290.0,29283.0,7828.0,2016,4
148,Ford Motor Company,IQ106335,39146.0,1592.0,4618.0,4235.0,244094.0,22147.0,213356.0,145977.0,1120.0,30738.0,9555.0,2017,1
149,Ford Motor Company,IQ106335,39853.0,2047.0,4275.0,4316.0,247469.0,23568.0,215110.0,146009.0,-2158.0,32359.0,8857.0,2017,2
150,Ford Motor Company,IQ106335,36451.0,1572.0,4443.0,3927.0,251273.0,22347.0,217913.0,149112.0,-127.0,33360.0,8754.0,2017,3
151,Ford Motor Company,IQ106335,41326.0,2520.0,10599.0,4080.0,258496.0,23282.0,222792.0,154287.0,4559.0,35704.0,8934.0,2017,4
152,Ford Motor Company,IQ106335,41959.0,1736.0,4281.0,3874.0,267230.0,24126.0,230696.0,158334.0,2414.0,36534.0,9174.0,2018,1
153,Ford Motor Company,IQ106335,38920.0,1066.0,3674.0,3370.0,258079.0,21579.0,221511.0,152843.0,-3206.0,36568.0,7749.0,2018,2
154,Ford Motor Company,IQ106335,37666.0,991.0,3962.0,3754.0,258966.0,22140.0,222248.0,153431.0,144.0,36718.0,7565.0,2018,3
155,Ford Motor Company,IQ106335,41793.0,-116.0,11195.0,3837.0,256540.0,21520.0,220474.0,154213.0,526.0,36066.0,7111.0,2018,4
156,Ford Motor Company,IQ106335,40342.0,1146.0,3837.0,4051.0,263281.0,22197.0,226712.0,158520.0,1873.0,36569.0,9115.0,2019,1
157,Ford Motor Company,IQ106335,38853.0,148.0,3683.0,2823.0,262184.0,21906.0,226048.0,157404.0,-2681.0,36136.0,9499.0,2019,2
158,Ford Motor Company,IQ106335,36990.0,425.0,3700.0,3297.0,258157.0,21156.0,222770.0,155378.0,-1632.0,35387.0,8944.0,2019,3
159,Ford Motor Company,IQ106335,39715.0,-1672.0,9237.0,1311.0,258537.0,20673.0,225307.0,156721.0,-689.0,33230.0,8437.0,2019,4
160,Ford Motor Company,IQ106335,34320.0,-1993.0,3128.0,1062.0,264150.0,17449.0,234452.0,168693.0,12454.0,29698.0,16343.0,2020,1
161,Ford Motor Company,IQ106335,19371.0,1117.0,3065.0,-792.0,269366.0,15312.0,238511.0,176483.0,6937.0,30855.0,18151.0,2020,2
162,Ford Motor Company,IQ106335,37501.0,2385.0,3338.0,4830.0,259943.0,20412.0,226782.0,158561.0,-19360.0,33161.0,13185.0,2020,3
163,Ford Motor Company,IQ106335,35952.0,-2788.0,3422.0,1035.0,267261.0,21125.0,236450.0,162998.0,2284.0,30811.0,10894.0,2020,4
164,"D.R. Horton, Inc.",IQ107405,788.2,-20.4,17.7,122.8,5726.7,127.5,3136.1,2050.7,-140.5,2590.6,1200.1,2011,1
165,"D.R. Horton, Inc.",IQ107405,751.1,27.8,18.4,120.7,5621.3,154.1,3010.9,2004.3,-68.9,2610.4,1064.8,2011,2
166,"D.R. Horton, Inc.",IQ107405,999.2,28.6,20.5,167.9,5504.8,181.7,2911.2,1880.4,-169.1,2593.6,824.2,2011,3
167,"D.R. Horton, Inc.",IQ107405,1098.3,35.8,19.1,179.3,5358.4,154.0,2734.9,1704.6,-193.8,2623.5,715.5,2011,4
168,"D.R. Horton, Inc.",IQ107405,906.6,27.7,17.8,154.2,5363.4,143.4,2711.1,1728.3,9.6,2652.3,721.1,2012,1
169,"D.R. Horton, Inc.",IQ107405,961.2,40.6,18.6,172.9,5484.9,166.1,2781.9,1756.7,22.6,2703.0,662.2,2012,2
170,"D.R. Horton, Inc.",IQ107405,1150.0,787.9,19.4,214.7,6657.0,186.3,3165.4,2095.3,325.4,3491.6,884.3,2012,3
171,"D.R. Horton, Inc.",IQ107405,1336.2,100.1,21.9,247.4,7248.2,216.2,3653.5,2493.1,393.9,3594.7,1030.4,2012,4
172,"D.R. Horton, Inc.",IQ107405,1275.1,66.3,19.5,249.9,7347.3,241.8,3734.2,2593.7,23.5,3613.1,546.4,2013,1
173,"D.R. Horton, Inc.",IQ107405,1431.6,111.0,18.0,297.7,8232.5,262.7,4488.8,3273.0,681.6,3743.7,1127.7,2013,2
174,"D.R. Horton, Inc.",IQ107405,1692.8,145.9,22.0,369.6,8287.0,311.1,4379.5,3083.6,-187.5,3907.5,607.8,2013,3
175,"D.R. Horton, Inc.",IQ107405,1859.9,139.5,24.1,411.8,8856.4,346.4,4795.0,3509.0,421.4,4061.4,954.2,2013,4
176,"D.R. Horton, Inc.",IQ107405,1670.6,123.2,25.0,372.4,8927.2,342.1,4727.3,3461.9,-51.6,4199.9,801.1,2014,1
177,"D.R. Horton, Inc.",IQ107405,1735.0,130.9,23.8,391.4,9372.8,298.9,5023.2,3862.1,404.4,4349.6,930.8,2014,2
178,"D.R. Horton, Inc.",IQ107405,2147.0,113.2,29.7,447.4,9716.6,375.6,4746.7,3445.3,78.5,4969.9,538.5,2014,3
179,"D.R. Horton, Inc.",IQ107405,2482.6,166.2,38.6,509.2,10185.4,480.3,5065.7,3665.7,196.6,5119.7,632.5,2014,4
180,"D.R. Horton, Inc.",IQ107405,2302.6,142.5,38.4,459.2,10338.7,400.4,5074.9,3726.8,22.1,5263.8,517.7,2015,1
181,"D.R. Horton, Inc.",IQ107405,2398.0,147.9,43.0,480.5,10713.1,451.9,5292.1,3945.5,211.9,5421.0,665.8,2015,2
182,"D.R. Horton, Inc.",IQ107405,2950.8,221.4,40.0,603.1,10863.5,462.1,5232.5,3821.1,-144.0,5631.0,766.7,2015,3
183,"D.R. Horton, Inc.",IQ107405,3172.4,238.9,49.2,645.8,11151.0,473.0,5255.6,3811.5,27.0,5895.4,1354.8,2015,4
184,"D.R. Horton, Inc.",IQ107405,2416.4,157.7,29.9,483.3,11179.5,415.6,5119.0,3734.3,-91.4,6060.5,1245.7,2016,1
185,"D.R. Horton, Inc.",IQ107405,2767.9,195.1,24.5,553.5,11300.2,499.8,5051.2,3662.7,-88.5,6249.0,1195.2,2016,2
186,"D.R. Horton, Inc.",IQ107405,3231.9,249.8,34.2,664.1,11333.2,568.2,4820.4,3301.3,-358.5,6512.8,862.9,2016,3
187,"D.R. Horton, Inc.",IQ107405,3741.2,283.7,35.9,776.1,11558.9,537.0,4765.9,3271.3,-47.6,6793.0,1271.8,2016,4
188,"D.R. Horton, Inc.",IQ107405,2904.2,206.9,31.0,584.7,11712.1,505.9,4730.3,3217.6,-93.4,6981.8,1115.5,2017,1
189,"D.R. Horton, Inc.",IQ107405,3251.3,229.2,31.8,656.1,11921.1,530.3,4701.0,3222.4,-7.5,7220.1,947.9,2017,2
190,"D.R. Horton, Inc.",IQ107405,3776.4,289.0,39.4,758.3,11977.1,602.6,4540.4,2926.5,-383.2,7436.7,460.8,2017,3
191,"D.R. Horton, Inc.",IQ107405,4159.1,313.3,0.0,864.2,12184.6,578.9,4437.0,2871.6,-80.5,7747.6,983.7,2017,4
192,"D.R. Horton, Inc.",IQ107405,3332.7,189.3,0.0,695.2,12957.3,574.1,4901.9,3258.1,185.7,8055.4,895.8,2018,1
193,"D.R. Horton, Inc.",IQ107405,3794.7,351.0,0.0,799.7,13218.1,579.7,4846.2,3233.9,-76.4,8371.9,981.7,2018,2
194,"D.R. Horton, Inc.",IQ107405,4435.3,453.8,0.0,980.2,13593.4,655.3,4823.5,3093.6,-210.7,8769.9,1135.1,2018,3
195,"D.R. Horton, Inc.",IQ107405,4505.1,466.2,0.0,985.2,14114.6,624.7,4955.7,3203.5,18.9,9158.9,1439.4,2018,4
196,"D.R. Horton, Inc.",IQ107405,3519.0,287.2,0.0,710.4,14535.8,686.6,5237.6,3342.3,-54.2,9298.2,704.2,2019,1
197,"D.R. Horton, Inc.",IQ107405,4128.7,351.2,0.0,818.2,15007.0,658.5,5473.0,3622.4,62.2,9534.0,637.7,2019,2
198,"D.R. Horton, Inc.",IQ107405,4906.3,474.8,0.0,1022.4,15224.0,681.2,5409.3,3450.6,-383.1,9814.7,819.5,2019,3
199,"D.R. Horton, Inc.",IQ107405,5038.9,505.3,0.0,1095.8,15606.6,627.0,5311.5,3399.4,-115.0,10295.1,1450.9,2019,4
200,"D.R. Horton, Inc.",IQ107405,4020.7,431.3,0.0,864.1,16322.9,657.9,5820.0,3820.9,213.5,10502.9,1545.8,2020,1
201,"D.R. Horton, Inc.",IQ107405,4500.0,482.7,0.0,978.3,17130.0,706.8,6395.2,4428.6,239.5,10734.8,1477.0,2020,2
202,"D.R. Horton, Inc.",IQ107405,5390.0,630.7,0.0,1222.5,17973.9,761.1,6646.8,4372.0,-82.8,11327.1,2278.4,2020,3
203,"D.R. Horton, Inc.",IQ107405,6400.3,829.0,0.0,1553.1,18912.3,900.5,6790.8,4336.8,-99.6,12121.5,2962.9,2020,4
204,"D.R. Horton, Inc.",IQ107405,5933.4,791.8,0.0,1503.4,19780.4,845.6,7010.1,4302.4,-221.7,12770.3,2389.6,2021,1
205,APA Corporation,IQ169838,3878.0,1134.0,2490.0,3226.0,44866.0,906.0,19668.0,8160.0,-8.0,25198.0,356.0,2011,1
206,APA Corporation,IQ169838,4281.0,1259.0,2495.0,3603.0,46529.0,1029.0,19862.0,7852.0,-366.0,26667.0,1107.0,2011,2
207,APA Corporation,IQ169838,4274.0,1002.0,2560.0,3595.0,47482.0,852.0,19579.0,7202.0,-719.0,27903.0,586.0,2011,3
208,APA Corporation,IQ169838,4240.0,1189.0,3079.0,3559.0,52051.0,1048.0,23058.0,7216.0,-54.0,28993.0,295.0,2011,4
209,APA Corporation,IQ169838,4481.0,797.0,3163.0,3786.0,53237.0,1059.0,23522.0,7873.0,585.0,29715.0,245.0,2012,1
210,APA Corporation,IQ169838,3921.0,356.0,2625.0,3196.0,57217.0,1061.0,26544.0,10238.0,2268.0,30673.0,361.0,2012,2
211,APA Corporation,IQ169838,4123.0,180.0,2976.0,3292.0,58810.0,1137.0,28096.0,11634.0,1308.0,30714.0,318.0,2012,3
212,APA Corporation,IQ169838,4388.0,668.0,3086.0,3588.0,60737.0,1092.0,29406.0,12345.0,624.0,31331.0,160.0,2012,4
213,APA Corporation,IQ169838,3994.0,717.0,3106.0,3251.0,61792.0,1226.0,29805.0,12479.0,59.0,31987.0,248.0,2013,1
214,APA Corporation,IQ169838,3915.0,1035.0,2914.0,3119.0,63350.0,1346.0,30629.0,12775.0,-51.0,32721.0,184.0,2013,2
215,APA Corporation,IQ169838,4217.0,306.0,3086.0,3435.0,60239.0,1345.0,27258.0,10925.0,-1941.0,32981.0,1251.0,2013,3
216,APA Corporation,IQ169838,3536.0,174.0,2952.0,2954.0,61637.0,1616.0,26244.0,9725.0,960.0,35393.0,1906.0,2013,4
217,APA Corporation,IQ169838,3318.0,236.0,2479.0,2773.0,61121.0,1438.0,25944.0,9673.0,-607.0,35177.0,1643.0,2014,1
218,APA Corporation,IQ169838,3420.0,505.0,2407.0,2845.0,61171.0,1491.0,26279.0,9675.0,-916.0,34892.0,524.0,2014,2
219,APA Corporation,IQ169838,3107.0,-1330.0,2287.0,2526.0,60990.0,1316.0,28004.0,10922.0,540.0,32986.0,510.0,2014,3
220,APA Corporation,IQ169838,2587.0,-4814.0,2024.0,2036.0,55952.0,1210.0,27815.0,11245.0,189.0,28137.0,769.0,2014,4
221,APA Corporation,IQ169838,1659.0,-4651.0,1767.0,1122.0,48650.0,1010.0,25245.0,12273.0,928.0,23405.0,229.0,2015,1
222,APA Corporation,IQ169838,1991.0,2457.0,1589.0,1475.0,35312.0,710.0,17557.0,9676.0,-2712.0,17755.0,2950.0,2015,2
223,APA Corporation,IQ169838,1606.0,-4143.0,1332.0,1098.0,27812.0,659.0,15840.0,8777.0,-1079.0,11972.0,1655.0,2015,3
224,APA Corporation,IQ169838,995.0,-4015.0,1253.0,704.0,25500.0,618.0,16010.0,8717.0,-99.0,9490.0,1467.0,2015,4
225,APA Corporation,IQ169838,1084.0,-372.0,1120.0,654.0,17679.0,571.0,14125.0,8719.0,-147.0,3554.0,1004.0,2016,1
226,APA Corporation,IQ169838,1365.0,-244.0,1016.0,954.0,24346.0,544.0,15650.0,8720.0,-136.0,8696.0,1201.0,2016,2
227,APA Corporation,IQ169838,1433.0,0.0,1064.0,1000.0,23149.0,557.0,15200.0,8722.0,0.0,7949.0,1230.0,2016,3
228,APA Corporation,IQ169838,1356.0,-182.0,1128.0,1001.0,22519.0,585.0,14840.0,8544.0,-351.0,7679.0,1377.0,2016,4
229,APA Corporation,IQ169838,1537.0,213.0,1171.0,1144.0,22610.0,564.0,14787.0,8477.0,-218.0,7823.0,1521.0,2017,1
230,APA Corporation,IQ169838,1364.0,572.0,1015.0,944.0,22602.0,533.0,14337.0,8479.0,-169.0,8265.0,1667.0,2017,2
231,APA Corporation,IQ169838,1389.0,63.0,1145.0,992.0,21835.0,583.0,13458.0,8483.0,-185.0,8377.0,1846.0,2017,3
